"TOA5","8321","CR6","8321","CR6.Std.07.02","CPU:FCR_Catwalk_20210628.CR6","65065","FCRWaterLevel"
"TIMESTAMP","RECORD","Lvl_psi","wtr_pt_9"
"TS","RN","psi","deg C"
"","","Smp","Smp"
"2021-07-02 03:10:00",511,13.04623,9.746576
"2021-07-02 03:20:00",512,13.04571,9.744248
"2021-07-02 03:30:00",513,13.047,9.744266
"2021-07-02 03:40:00",514,13.04441,9.747184
"2021-07-02 03:50:00",515,13.04397,9.748277
"2021-07-02 04:00:00",516,13.04344,9.747596
"2021-07-02 04:10:00",517,13.04485,9.742922
"2021-07-02 04:20:00",518,13.04595,9.742547
"2021-07-02 04:30:00",519,13.04593,9.741366
"2021-07-02 04:40:00",520,13.04492,9.743818
"2021-07-02 04:50:00",521,13.04489,9.742959
"2021-07-02 05:00:00",522,13.04315,9.738913
"2021-07-02 05:10:00",523,13.04387,9.74047
"2021-07-02 05:20:00",524,13.04379,9.741742
"2021-07-02 05:30:00",525,13.04467,9.739951
"2021-07-02 05:40:00",526,13.04444,9.740077
"2021-07-02 05:50:00",527,13.04343,9.740022
"2021-07-02 06:00:00",528,13.043,9.740827
"2021-07-02 06:10:00",529,13.04222,9.74414
"2021-07-02 06:20:00",530,13.04378,9.747757
"2021-07-02 06:30:00",531,13.04342,9.75021
"2021-07-02 06:40:00",532,13.0433,9.7522
"2021-07-02 06:50:00",533,13.0426,9.750838
"2021-07-02 07:00:00",534,13.04326,9.751806
"2021-07-02 07:10:00",535,13.04236,9.750714
"2021-07-02 07:20:00",536,13.04177,9.753167
"2021-07-02 07:30:00",537,13.04201,9.751142
"2021-07-02 07:40:00",538,13.04122,9.749656
"2021-07-02 07:50:00",539,13.04126,9.74842
"2021-07-02 08:00:00",540,13.04062,9.748993
"2021-07-02 08:10:00",541,13.04068,9.748133
"2021-07-02 08:20:00",542,13.03934,9.751178
"2021-07-02 08:30:00",543,13.04009,9.753238
"2021-07-02 08:40:00",544,13.03936,9.753362
"2021-07-02 08:50:00",545,13.03991,9.753848
"2021-07-02 09:00:00",546,13.04011,9.751572
"2021-07-02 09:10:00",547,13.03948,9.751931
"2021-07-02 09:20:00",548,13.03859,9.752056
"2021-07-02 09:30:00",549,13.03813,9.750946
"2021-07-02 09:40:00",550,13.03598,9.772735
"2021-07-02 09:50:00",551,13.03637,9.762644
"2021-07-02 10:00:00",552,13.0351,9.76087
"2021-07-02 10:10:00",553,13.03633,9.76096
"2021-07-02 10:20:00",554,13.03603,9.756265
"2021-07-02 10:30:00",555,13.03626,9.753238
"2021-07-02 10:40:00",556,13.03418,9.751931
"2021-07-02 10:50:00",557,13.03344,9.747166
"2021-07-02 11:00:00",558,13.03369,9.832866
"2021-07-02 11:10:00",559,13.03272,9.809235
"2021-07-02 11:20:00",560,13.03318,9.763971
"2021-07-02 11:30:00",561,13.03362,9.75005
"2021-07-02 11:40:00",562,13.03127,9.746754
"2021-07-02 11:50:00",563,13.03251,9.740112
"2021-07-02 12:00:00",564,13.03323,9.738018
"2021-07-02 12:10:00",565,13.03279,9.742206
"2021-07-02 12:20:00",566,13.03135,9.782474
"2021-07-02 12:30:00",567,13.03091,9.768326
"2021-07-02 12:40:00",568,13.0287,9.79726
"2021-07-02 12:50:00",569,13.02931,9.806345
"2021-07-02 13:00:00",570,13.03068,9.791982
"2021-07-02 13:10:00",571,13.03268,9.772772
"2021-07-02 13:20:00",572,13.03451,9.762842
"2021-07-02 13:30:00",573,13.0292,9.77392
"2021-07-02 13:40:00",574,13.02857,9.760602
"2021-07-02 13:50:00",575,13.02901,9.801174
"2021-07-02 14:00:00",576,13.02749,9.825406
"2021-07-02 14:10:00",577,13.02966,9.804154
"2021-07-02 14:20:00",578,13.03143,9.79193
"2021-07-02 14:30:00",579,13.03234,9.784142
"2021-07-02 14:40:00",580,13.02958,9.775963
"2021-07-02 14:50:00",581,13.02989,9.759007
"2021-07-02 15:00:00",582,13.03159,9.778815
"2021-07-02 15:10:00",583,13.02894,9.78041
"2021-07-02 15:20:00",584,13.03099,9.785039
"2021-07-02 15:30:00",585,13.02935,9.833244
"2021-07-02 15:40:00",586,13.02897,9.834808
"2021-07-02 15:50:00",587,13.02818,9.771194
"2021-07-02 16:00:00",588,13.02984,9.760834
"2021-07-02 16:10:00",589,13.02767,9.738698
"2021-07-02 16:20:00",590,13.02673,9.72499
"2021-07-02 16:30:00",591,13.028,9.720446
"2021-07-02 16:40:00",592,13.02789,9.730966
"2021-07-02 16:50:00",593,13.03096,9.722772
"2021-07-02 17:00:00",594,13.02989,9.725241
"2021-07-02 17:10:00",595,13.02932,9.778186
"2021-07-02 17:20:00",596,13.0301,9.814427
"2021-07-02 17:30:00",597,13.02526,9.80807
"2021-07-02 17:40:00",598,13.02585,9.810152
"2021-07-02 17:50:00",599,13.02842,9.798247
"2021-07-02 18:00:00",600,13.02753,9.780358
"2021-07-02 18:10:00",601,13.02899,9.741794
"2021-07-02 18:20:00",602,13.03075,9.78877
"2021-07-02 18:30:00",603,13.02522,9.863905
"2021-07-02 18:40:00",604,13.02449,9.867199
"2021-07-02 18:50:00",605,13.02322,9.86277
"2021-07-02 19:00:00",606,13.02701,9.859943
"2021-07-02 19:10:00",607,13.02813,9.846517
"2021-07-02 19:20:00",608,13.02695,9.833675
"2021-07-02 19:30:00",609,13.02621,9.791444
"2021-07-02 19:40:00",610,13.02299,9.785901
"2021-07-02 19:50:00",611,13.02668,9.792144
"2021-07-02 20:00:00",612,13.02506,9.89726
"2021-07-02 20:10:00",613,13.02603,9.936232
"2021-07-02 20:20:00",614,13.02663,9.902653
"2021-07-02 20:30:00",615,13.0273,9.874404
"2021-07-02 20:40:00",616,13.0245,9.867272
"2021-07-02 20:50:00",617,13.02399,9.882044
"2021-07-02 21:00:00",618,13.02257,9.869594
"2021-07-02 21:10:00",619,13.02534,9.822674
"2021-07-02 21:20:00",620,13.02582,9.799844
"2021-07-02 21:30:00",621,13.02684,9.783586
"2021-07-02 21:40:00",622,13.02519,9.76105
"2021-07-02 21:50:00",623,13.02375,9.751411
"2021-07-02 22:00:00",624,13.02391,9.775963
"2021-07-02 22:10:00",625,13.02377,9.853176
"2021-07-02 22:20:00",626,13.02611,9.868803
"2021-07-02 22:30:00",627,13.02798,9.876026
"2021-07-02 22:40:00",628,13.0231,9.858394
"2021-07-02 22:50:00",629,13.0256,9.846246
"2021-07-02 23:00:00",630,13.0239,9.864085
"2021-07-02 23:10:00",631,13.02561,9.816043
"2021-07-02 23:20:00",632,13.02627,9.753202
"2021-07-02 23:30:00",633,13.02582,9.717944
"2021-07-02 23:40:00",634,13.02672,9.708502
"2021-07-02 23:50:00",635,13.02454,9.792665
"2021-07-03 00:00:00",636,13.02413,9.849595
"2021-07-03 00:10:00",637,13.02406,9.877106
"2021-07-03 00:20:00",638,13.02342,9.86495
"2021-07-03 00:30:00",639,13.02595,9.835798
"2021-07-03 00:40:00",640,13.02617,9.827886
"2021-07-03 00:50:00",641,13.02697,9.767358
"2021-07-03 01:00:00",642,13.02691,9.771086
"2021-07-03 01:10:00",643,13.02492,9.731915
"2021-07-03 01:20:00",644,13.02584,9.716012
"2021-07-03 01:30:00",645,13.02602,9.719821
"2021-07-03 01:40:00",646,13.02771,9.721485
"2021-07-03 01:50:00",647,13.02735,9.717711
"2021-07-03 02:00:00",648,13.0269,9.814714
"2021-07-03 02:10:00",649,13.02583,9.866281
"2021-07-03 02:20:00",650,13.02627,9.863347
"2021-07-03 02:30:00",651,13.02599,9.856775
"2021-07-03 02:40:00",652,13.02557,9.866534
"2021-07-03 02:50:00",653,13.02699,9.85555
"2021-07-03 03:00:00",654,13.02629,9.853661
"2021-07-03 03:10:00",655,13.02561,9.859943
"2021-07-03 03:20:00",656,13.02548,9.873
"2021-07-03 03:30:00",657,13.02483,9.852582
"2021-07-03 03:40:00",658,13.02625,9.794586
"2021-07-03 03:50:00",659,13.02457,9.774403
"2021-07-03 04:00:00",660,13.02557,9.82697
"2021-07-03 04:10:00",661,13.02455,9.852636
"2021-07-03 04:20:00",662,13.02333,9.827851
"2021-07-03 04:30:00",663,13.02456,9.843783
"2021-07-03 04:40:00",664,13.02486,9.864119
"2021-07-03 04:50:00",665,13.0251,9.8267
"2021-07-03 05:00:00",666,13.02565,9.746378
"2021-07-03 05:10:00",667,13.02559,9.71916
"2021-07-03 05:20:00",668,13.02505,9.810906
"2021-07-03 05:30:00",669,13.02324,9.832417
"2021-07-03 05:40:00",670,13.02204,9.820284
"2021-07-03 05:50:00",671,13.02406,9.827726
"2021-07-03 06:00:00",672,13.02246,9.831283
"2021-07-03 06:10:00",673,13.02405,9.850908
"2021-07-03 06:20:00",674,13.02217,9.867974
"2021-07-03 06:30:00",675,13.02296,9.879936
"2021-07-03 06:40:00",676,13.0217,9.881594
"2021-07-03 06:50:00",677,13.02234,9.873666
"2021-07-03 07:00:00",678,13.02249,9.868263
"2021-07-03 07:10:00",679,13.02378,9.847436
"2021-07-03 07:20:00",680,13.02489,9.838945
"2021-07-03 07:30:00",681,13.02385,9.822818
"2021-07-03 07:40:00",682,13.01933,9.856973
"2021-07-03 07:50:00",683,13.02096,9.915518
"2021-07-03 08:00:00",684,13.02201,9.896826
"2021-07-03 08:10:00",685,13.019,9.905882
"2021-07-03 08:20:00",686,13.01949,9.911025
"2021-07-03 08:30:00",687,13.02316,9.909076
"2021-07-03 08:40:00",688,13.0188,9.89865
"2021-07-03 08:50:00",689,13.0199,9.885486
"2021-07-03 09:00:00",690,13.02456,9.878566
"2021-07-03 09:10:00",691,13.01669,9.859746
"2021-07-03 09:20:00",692,13.01765,9.833784
"2021-07-03 09:30:00",693,13.01509,9.836499
"2021-07-03 09:40:00",694,13.01584,9.811229
"2021-07-03 09:50:00",695,13.02117,9.789326
"2021-07-03 10:00:00",696,13.01614,9.864374
"2021-07-03 10:10:00",697,13.017,9.898576
"2021-07-03 10:20:00",698,13.01723,9.892643
"2021-07-03 10:30:00",699,13.01377,9.887668
"2021-07-03 10:40:00",700,13.01228,9.909346
"2021-07-03 10:50:00",701,13.01302,9.88747
"2021-07-03 11:00:00",702,13.01479,9.876278
"2021-07-03 11:10:00",703,13.01683,9.896305
"2021-07-03 11:20:00",704,13.01409,9.890317
"2021-07-03 11:30:00",705,13.01293,9.878296
"2021-07-03 11:40:00",706,13.01276,9.878368
"2021-07-03 11:50:00",707,13.01253,9.810834
"2021-07-03 12:00:00",708,13.0155,9.878692
"2021-07-03 12:10:00",709,13.01836,9.892536
"2021-07-03 12:20:00",710,13.02083,9.911603
"2021-07-03 12:30:00",711,13.02001,9.950963
"2021-07-03 12:40:00",712,13.01499,9.953078
"2021-07-03 12:50:00",713,13.01744,9.938906
"2021-07-03 13:00:00",714,13.02113,9.866407
"2021-07-03 13:10:00",715,13.02126,9.84855
"2021-07-03 13:20:00",716,13.02353,9.778062
"2021-07-03 13:30:00",717,13.02213,9.802358
"2021-07-03 13:40:00",718,13.01758,9.837846
"2021-07-03 13:50:00",719,13.01524,9.84281
"2021-07-03 14:00:00",720,13.01488,9.830691
"2021-07-03 14:10:00",721,13.0164,9.741687
"2021-07-03 14:20:00",722,13.01943,9.751358
"2021-07-03 14:30:00",723,13.0179,9.741258
"2021-07-03 14:40:00",724,13.01944,9.712025
"2021-07-03 14:50:00",725,13.01678,9.685832
"2021-07-03 15:00:00",726,13.01547,9.777148
"2021-07-03 15:10:00",727,13.01376,9.75639
"2021-07-03 15:20:00",728,13.01444,9.701068
"2021-07-03 15:30:00",729,13.01589,9.754474
"2021-07-03 15:40:00",730,13.01696,9.771373
"2021-07-03 15:50:00",731,13.0173,9.708003
"2021-07-03 16:00:00",732,13.01433,9.698477
"2021-07-03 16:10:00",733,13.01673,9.698531
"2021-07-03 16:20:00",734,13.01102,9.686297
"2021-07-03 16:30:00",735,13.01471,9.759042
"2021-07-03 16:40:00",736,13.01481,9.847363
"2021-07-03 16:50:00",737,13.01259,9.81096
"2021-07-03 17:00:00",738,13.01156,9.820266
"2021-07-03 17:10:00",739,13.00871,9.842415
"2021-07-03 17:20:00",740,13.01264,9.820715
"2021-07-03 17:30:00",741,13.01296,9.814624
"2021-07-03 17:40:00",742,13.01358,9.813042
"2021-07-03 17:50:00",743,13.01218,9.799647
"2021-07-03 18:00:00",744,13.00886,9.828479
"2021-07-03 18:10:00",745,13.00958,9.787892
"2021-07-03 18:20:00",746,13.01,9.742762
"2021-07-03 18:30:00",747,13.01098,9.735423
"2021-07-03 18:40:00",748,13.01228,9.816888
"2021-07-03 18:50:00",749,13.01359,9.88473
"2021-07-03 19:00:00",750,13.01121,9.881846
"2021-07-03 19:10:00",751,13.00852,9.887308
"2021-07-03 19:20:00",752,13.00843,9.828426
"2021-07-03 19:30:00",753,13.00865,9.854939
"2021-07-03 19:40:00",754,13.01154,9.861599
"2021-07-03 19:50:00",755,13.01167,9.851285
"2021-07-03 20:00:00",756,13.01145,9.824849
"2021-07-03 20:10:00",757,13.00746,9.812504
"2021-07-03 20:20:00",758,13.00729,9.785775
"2021-07-03 20:30:00",759,13.0083,9.76657
"2021-07-03 20:40:00",760,13.00985,9.789256
"2021-07-03 20:50:00",761,13.0101,9.789506
"2021-07-03 21:00:00",762,13.01003,9.810079
"2021-07-03 21:10:00",763,13.00834,9.813008
"2021-07-03 21:20:00",764,13.00817,9.824598
"2021-07-03 21:30:00",765,13.00822,9.822746
"2021-07-03 21:40:00",766,13.00607,9.804477
"2021-07-03 21:50:00",767,13.00788,9.77288
"2021-07-03 22:00:00",768,13.00846,9.829342
"2021-07-03 22:10:00",769,13.01032,9.854398
"2021-07-03 22:20:00",770,13.00834,9.865849
"2021-07-03 22:30:00",771,13.00794,9.871432
"2021-07-03 22:40:00",772,13.00796,9.867092
"2021-07-03 22:50:00",773,13.00726,9.837307
"2021-07-03 23:00:00",774,13.00818,9.816187
"2021-07-03 23:10:00",775,13.00948,9.806238
"2021-07-03 23:20:00",776,13.00887,9.804727
"2021-07-03 23:30:00",777,13.01086,9.791947
"2021-07-03 23:40:00",778,13.01075,9.910032
"2021-07-03 23:50:00",779,13.01108,9.926622
"2021-07-04 00:00:00",780,13.01133,9.919038
"2021-07-04 00:10:00",781,13.01031,9.921314
"2021-07-04 00:20:00",782,13.01273,9.895528
"2021-07-04 00:30:00",783,13.01046,9.900813
"2021-07-04 00:40:00",784,13.01293,9.882802
"2021-07-04 00:50:00",785,13.01182,9.847794
"2021-07-04 01:00:00",786,13.01408,9.821435
"2021-07-04 01:10:00",787,13.01188,9.823429
"2021-07-04 01:20:00",788,13.01436,9.809506
"2021-07-04 01:30:00",789,13.01291,9.820859
"2021-07-04 01:40:00",790,13.01437,9.849325
"2021-07-04 01:50:00",791,13.01195,9.837776
"2021-07-04 02:00:00",792,13.01245,9.846014
"2021-07-04 02:10:00",793,13.01404,9.863113
"2021-07-04 02:20:00",794,13.01511,9.870946
"2021-07-04 02:30:00",795,13.01583,9.86495
"2021-07-04 02:40:00",796,13.01527,9.871306
"2021-07-04 02:50:00",797,13.01567,9.88619
"2021-07-04 03:00:00",798,13.01397,9.886946
"2021-07-04 03:10:00",799,13.01583,9.883396
"2021-07-04 03:20:00",800,13.01692,9.840977
"2021-07-04 03:30:00",801,13.01962,9.761264
"2021-07-04 03:40:00",802,13.01849,9.884874
"2021-07-04 03:50:00",803,13.0176,9.732416
"2021-07-04 04:00:00",804,13.01694,9.76829
"2021-07-04 04:10:00",805,13.01738,9.858791
"2021-07-04 04:20:00",806,13.01896,9.86702
"2021-07-04 04:30:00",807,13.02036,9.868515
"2021-07-04 04:40:00",808,13.01967,9.884369
"2021-07-04 04:50:00",809,13.02199,9.862356
"2021-07-04 05:00:00",810,13.01763,9.839466
"2021-07-04 05:10:00",811,13.01762,9.914454
"2021-07-04 05:20:00",812,13.01533,9.924582
"2021-07-04 05:30:00",813,13.01588,9.896123
"2021-07-04 05:40:00",814,13.01374,9.856145
"2021-07-04 05:50:00",815,13.01258,9.78565
"2021-07-04 06:00:00",816,13.01249,9.74629
"2021-07-04 06:10:00",817,13.01011,9.857117
"2021-07-04 06:20:00",818,13.00864,9.786438
"2021-07-04 06:30:00",819,13.00888,9.739378
"2021-07-04 06:40:00",820,13.00712,9.770495
"2021-07-04 06:50:00",821,13.00733,9.778904
"2021-07-04 07:00:00",822,13.00729,9.895006
"2021-07-04 07:10:00",823,13.00728,9.887038
"2021-07-04 07:20:00",824,13.00524,9.873576
"2021-07-04 07:30:00",825,13.00587,9.879557
"2021-07-04 07:40:00",826,13.00603,9.814606
"2021-07-04 07:50:00",827,13.00616,9.8625
"2021-07-04 08:00:00",828,13.0084,9.843242
"2021-07-04 08:10:00",829,13.00696,9.848964
"2021-07-04 08:20:00",830,13.00719,9.799791
"2021-07-04 08:30:00",831,13.00837,9.768631
"2021-07-04 08:40:00",832,13.00617,9.77141
"2021-07-04 08:50:00",833,13.00666,9.742368
"2021-07-04 09:00:00",834,13.00761,9.742602
"2021-07-04 09:10:00",835,13.0102,9.705983
"2021-07-04 09:20:00",836,13.00886,9.693298
"2021-07-04 09:30:00",837,13.00945,9.726582
"2021-07-04 09:40:00",838,13.00994,9.796291
"2021-07-04 09:50:00",839,13.00873,9.813599
"2021-07-04 10:00:00",840,13.00904,9.833064
"2021-07-04 10:10:00",841,13.00847,9.825676
"2021-07-04 10:20:00",842,13.0093,9.820697
"2021-07-04 10:30:00",843,13.01122,9.7786
"2021-07-04 10:40:00",844,13.01138,9.735423
"2021-07-04 10:50:00",845,13.0106,9.77661
"2021-07-04 11:00:00",846,13.01149,9.80103
"2021-07-04 11:10:00",847,13.01065,9.848299
"2021-07-04 11:20:00",848,13.0125,9.778348
"2021-07-04 11:30:00",849,13.01194,9.773059
"2021-07-04 11:40:00",850,13.01191,9.796594
"2021-07-04 11:50:00",851,13.01264,9.76363
"2021-07-04 12:00:00",852,13.01308,9.702533
"2021-07-04 12:10:00",853,13.01146,9.741778
"2021-07-04 12:20:00",854,13.01259,9.821075
"2021-07-04 12:30:00",855,13.01411,9.726886
"2021-07-04 12:40:00",856,13.01347,9.817966
"2021-07-04 12:50:00",857,13.01271,9.777918
"2021-07-04 13:00:00",858,13.01346,9.770047
"2021-07-04 13:10:00",859,13.0134,9.768971
"2021-07-04 13:20:00",860,13.0121,9.794818
"2021-07-04 13:30:00",861,13.01153,9.78608
"2021-07-04 13:40:00",862,13.01069,9.705036
"2021-07-04 13:50:00",863,13.00956,9.695797
"2021-07-04 14:00:00",864,13.00841,9.770513
"2021-07-04 14:10:00",865,13.00828,9.742922
"2021-07-04 14:20:00",866,13.0066,9.734241
"2021-07-04 14:30:00",867,13.00589,9.76415
"2021-07-04 14:40:00",868,13.00487,9.756678
"2021-07-04 14:50:00",869,13.00626,9.707681
"2021-07-04 15:00:00",870,13.00464,9.704696
"2021-07-04 15:10:00",871,13.00245,9.814445
"2021-07-04 15:20:00",872,13.00204,9.847903
"2021-07-04 15:30:00",873,13.00056,9.908046
"2021-07-04 15:40:00",874,13.00032,9.916962
"2021-07-04 15:50:00",875,13.0001,9.943622
"2021-07-04 16:00:00",876,12.99959,9.925124
"2021-07-04 16:10:00",877,12.9981,9.924726
"2021-07-04 16:20:00",878,12.99763,9.864049
"2021-07-04 16:30:00",879,12.99623,9.84999
"2021-07-04 16:40:00",880,12.99429,9.876404
"2021-07-04 16:50:00",881,12.99539,9.896953
"2021-07-04 17:00:00",882,12.99503,9.903662
"2021-07-04 17:10:00",883,12.99559,9.813385
"2021-07-04 17:20:00",884,12.99402,9.847813
"2021-07-04 17:30:00",885,12.99397,9.745483
"2021-07-04 17:40:00",886,12.99322,9.729999
"2021-07-04 17:50:00",887,12.99365,9.783334
"2021-07-04 18:00:00",888,12.99371,9.751608
"2021-07-04 18:10:00",889,12.9935,9.814804
"2021-07-04 18:20:00",890,12.99429,9.814731
"2021-07-04 18:30:00",891,12.99321,9.811553
"2021-07-04 18:40:00",892,12.99429,9.73954
"2021-07-04 18:50:00",893,12.99353,9.701568
"2021-07-04 19:00:00",894,12.99267,9.680886
"2021-07-04 19:10:00",895,12.99238,9.666056
"2021-07-04 19:20:00",896,12.99127,9.744282
"2021-07-04 19:30:00",897,12.99144,9.769025
"2021-07-04 19:40:00",898,12.99062,9.779568
"2021-07-04 19:50:00",899,12.99063,9.799395
"2021-07-04 20:00:00",900,12.98969,9.814211
"2021-07-04 20:10:00",901,12.98959,9.823861
"2021-07-04 20:20:00",902,12.99034,9.809021
"2021-07-04 20:30:00",903,12.99018,9.74996
"2021-07-04 20:40:00",904,12.99062,9.688422
"2021-07-04 20:50:00",905,12.99044,9.661899
"2021-07-04 21:00:00",906,12.98996,9.668054
"2021-07-04 21:10:00",907,12.99005,9.65498
"2021-07-04 21:20:00",908,12.98956,9.646246
"2021-07-04 21:30:00",909,12.99002,9.657959
"2021-07-04 21:40:00",910,12.99134,9.664112
"2021-07-04 21:50:00",911,12.98954,9.661917
"2021-07-04 22:00:00",912,12.98915,9.793634
"2021-07-04 22:10:00",913,12.98818,9.814445
"2021-07-04 22:20:00",914,12.98641,9.802898
"2021-07-04 22:30:00",915,12.98906,9.80033
"2021-07-04 22:40:00",916,12.98947,9.798444
"2021-07-04 22:50:00",917,12.9909,9.768613
"2021-07-04 23:00:00",918,12.9893,9.697567
"2021-07-04 23:10:00",919,12.98713,9.811482
"2021-07-04 23:20:00",920,12.98768,9.911584
"2021-07-04 23:30:00",921,12.98741,9.796416
"2021-07-04 23:40:00",922,12.98899,9.85195
"2021-07-04 23:50:00",923,12.98822,9.899767
"2021-07-05 00:00:00",924,12.98829,9.841607
"2021-07-05 00:10:00",925,12.98805,9.840419
"2021-07-05 00:20:00",926,12.9865,9.871611
"2021-07-05 00:30:00",927,12.98743,9.886731
"2021-07-05 00:40:00",928,12.98782,9.803183
"2021-07-05 00:50:00",929,12.98841,9.703178
"2021-07-05 01:00:00",930,12.9871,9.680404
"2021-07-05 01:10:00",931,12.98794,9.667983
"2021-07-05 01:20:00",932,12.98767,9.686759
"2021-07-05 01:30:00",933,12.98716,9.671533
"2021-07-05 01:40:00",934,12.98877,9.788592
"2021-07-05 01:50:00",935,12.98677,9.805734
"2021-07-05 02:00:00",936,12.98741,9.814679
"2021-07-05 02:10:00",937,12.98786,9.813042
"2021-07-05 02:20:00",938,12.98681,9.767376
"2021-07-05 02:30:00",939,12.98785,9.745591
"2021-07-05 02:40:00",940,12.98758,9.706823
"2021-07-05 02:50:00",941,12.98766,9.723559
"2021-07-05 03:00:00",942,12.98669,9.7708
"2021-07-05 03:10:00",943,12.98562,9.732344
"2021-07-05 03:20:00",944,12.98724,9.710666
"2021-07-05 03:30:00",945,12.98677,9.715958
"2021-07-05 03:40:00",946,12.98654,9.766283
"2021-07-05 03:50:00",947,12.98648,9.74457
"2021-07-05 04:00:00",948,12.98588,9.720714
"2021-07-05 04:10:00",949,12.98594,9.712561
"2021-07-05 04:20:00",950,12.98622,9.840312
"2021-07-05 04:30:00",951,12.98555,9.840293
"2021-07-05 04:40:00",952,12.98539,9.833927
"2021-07-05 04:50:00",953,12.98584,9.834556
"2021-07-05 05:00:00",954,12.98568,9.841445
"2021-07-05 05:10:00",955,12.98511,9.8456
"2021-07-05 05:20:00",956,12.98543,9.833496
"2021-07-05 05:30:00",957,12.9846,9.815972
"2021-07-05 05:40:00",958,12.98423,9.831106
"2021-07-05 05:50:00",959,12.98485,9.80753
"2021-07-05 06:00:00",960,12.98414,9.772539
"2021-07-05 06:10:00",961,12.98474,9.880477
"2021-07-05 06:20:00",962,12.98379,9.911332
"2021-07-05 06:30:00",963,12.98386,9.895314
"2021-07-05 06:40:00",964,12.98418,9.900958
"2021-07-05 06:50:00",965,12.98299,9.827077
"2021-07-05 07:00:00",966,12.98464,9.833566
"2021-07-05 07:10:00",967,12.98366,9.81087
"2021-07-05 07:20:00",968,12.98262,9.873864
"2021-07-05 07:30:00",969,12.98286,9.875125
"2021-07-05 07:40:00",970,12.98272,9.813474
"2021-07-05 07:50:00",971,12.98277,9.731252
"2021-07-05 08:00:00",972,12.9827,9.696154
"2021-07-05 08:10:00",973,12.98212,9.837632
"2021-07-05 08:20:00",974,12.98187,9.890029
"2021-07-05 08:30:00",975,12.98153,9.873666
"2021-07-05 08:40:00",976,12.98092,9.894915
"2021-07-05 08:50:00",977,12.98172,9.747722
"2021-07-05 09:00:00",978,12.9815,9.688171
"2021-07-05 09:10:00",979,12.98124,9.80365
"2021-07-05 09:20:00",980,12.98005,9.843459
"2021-07-05 09:30:00",981,12.97959,9.85179
"2021-07-05 09:40:00",982,12.97918,9.840942
"2021-07-05 09:50:00",983,12.97964,9.708718
"2021-07-05 10:00:00",984,12.97878,9.673317
"2021-07-05 10:10:00",985,12.97871,9.668661
"2021-07-05 10:20:00",986,12.97882,9.675977
"2021-07-05 10:30:00",987,12.97751,9.702194
"2021-07-05 10:40:00",988,12.97722,9.810529
"2021-07-05 10:50:00",989,12.9769,9.866047
"2021-07-05 11:00:00",990,12.97613,9.874441
"2021-07-05 11:10:00",991,12.97607,9.883936
"2021-07-05 11:20:00",992,12.97676,9.887848
"2021-07-05 11:30:00",993,12.97588,9.872801
"2021-07-05 11:40:00",994,12.97631,9.854254
"2021-07-05 11:50:00",995,12.97668,9.842398
"2021-07-05 12:00:00",996,12.9769,9.84443
"2021-07-05 12:10:00",997,12.97554,9.820553
"2021-07-05 12:20:00",998,12.97489,9.793688
"2021-07-05 12:30:00",999,12.97444,9.841626
"2021-07-05 12:40:00",1000,12.97436,9.831698
"2021-07-05 12:50:00",1001,12.97316,9.843818
"2021-07-05 13:00:00",1002,12.97359,9.790386
"2021-07-05 13:10:00",1003,12.97413,9.738198
"2021-07-05 13:20:00",1004,12.9728,9.714707
"2021-07-05 13:30:00",1005,12.97249,9.696637
"2021-07-05 13:40:00",1006,12.97284,9.672998
"2021-07-05 13:50:00",1007,12.97201,9.660169
"2021-07-05 14:00:00",1008,12.9727,9.649079
"2021-07-05 14:10:00",1009,12.97228,9.657637
"2021-07-05 14:20:00",1010,12.97246,9.745072
"2021-07-05 14:30:00",1011,12.97279,9.772127
"2021-07-05 14:40:00",1012,12.97238,9.776179
"2021-07-05 14:50:00",1013,12.97253,9.750641
"2021-07-05 15:00:00",1014,12.97397,9.765602
"2021-07-05 15:10:00",1015,12.97452,9.769492
"2021-07-05 15:20:00",1016,12.97428,9.798282
"2021-07-05 15:30:00",1017,12.975,9.801478
"2021-07-05 15:40:00",1018,12.9745,9.773597
"2021-07-05 15:50:00",1019,12.97505,9.680832
"2021-07-05 16:00:00",1020,12.97409,9.810458
"2021-07-05 16:10:00",1021,12.97389,9.852653
"2021-07-05 16:20:00",1022,12.97231,9.839214
"2021-07-05 16:30:00",1023,12.97202,9.775371
"2021-07-05 16:40:00",1024,12.97161,9.673498
"2021-07-05 16:50:00",1025,12.96993,9.838783
"2021-07-05 17:00:00",1026,12.96919,9.868803
"2021-07-05 17:10:00",1027,12.96863,9.846661
"2021-07-05 17:20:00",1028,12.96778,9.843854
"2021-07-05 17:30:00",1029,12.96788,9.854363
"2021-07-05 17:40:00",1030,12.96772,9.835418
"2021-07-05 17:50:00",1031,12.96789,9.810331
"2021-07-05 18:00:00",1032,12.96705,9.696549
"2021-07-05 18:10:00",1033,12.96669,9.654821
"2021-07-05 18:20:00",1034,12.96566,9.663023
"2021-07-05 18:30:00",1035,12.96543,9.716798
"2021-07-05 18:40:00",1036,12.96484,9.765942
"2021-07-05 18:50:00",1037,12.96526,9.74457
"2021-07-05 19:00:00",1038,12.96498,9.785614
"2021-07-05 19:10:00",1039,12.9643,9.797905
"2021-07-05 19:20:00",1040,12.96421,9.76277
"2021-07-05 19:30:00",1041,12.96514,9.717371
"2021-07-05 19:40:00",1042,12.96582,9.644998
