"TOA5","10344","CR3000","10344","CR3000.Std.32.02","CPU:CR3000_6Sensors_4APR18.CR3","50113","FCRmet"
"TIMESTAMP","RECORD","BattV","PTemp_C","PAR_Den_Avg","PAR_Tot_Tot","BP_kPa_Avg","AirTC_Avg","RH","Rain_mm_Tot","WS_ms_Avg","WindDir","SR01Up_Avg","SR01Dn_Avg","IR01UpCo_Avg","IR01DnCo_Avg","NR01TK_Avg","Albedo_Avg"
"TS","RN","Volts","Deg C","umol/s/m^2","mmol/m^2","kPa","Deg C","%","mm","meters/second","degrees","W/m^2","W/m^2","W/m^2","W/m^2","K","W/m^2"
"","","Smp","Smp","Avg","Tot","Avg","Avg","Smp","Tot","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Avg"
"2021-01-01 00:00:00",603675,12.74,10.38,0.086,0.005145155,102.5,7.739,84.3,0,1.186,237.1,-0.063,-0.532,363.1,356.2,283.5,9.23
"2021-01-01 00:01:00",603676,12.74,10.37,0.086,0.005145142,102.5,7.744,84.8,0,2.187,161.9,-0.057,-0.552,362.8,356.4,283.5,NAN
"2021-01-01 00:02:00",603677,12.74,10.36,0.093,0.005573891,102.5,7.769,84.9,0,1.176,131.3,0.051,-0.456,362.6,356.5,283.5,NAN
"2021-01-01 00:03:00",603678,12.74,10.34,0.093,0.005573892,102.5,7.772,84.1,0,1.299,327,0.051,-0.463,362.6,356.3,283.5,NAN
"2021-01-01 00:04:00",603679,12.74,10.33,0.093,0.005573892,102.5,7.718,83.5,0,2.104,286.8,-0.051,-0.509,362.5,356,283.5,-INF
"2021-01-01 00:05:00",603680,12.74,10.32,0.1,0.006002648,102.5,7.664,83.7,0,1.282,281.3,-0.133,-0.565,362.3,355.8,283.5,4.531
"2021-01-01 00:06:00",603681,12.74,10.31,0.1,0.006002659,102.5,7.647,83.8,0,1.027,271,-0.18,-0.612,361.8,356,283.5,3.441
"2021-01-01 00:07:00",603682,12.74,10.29,0.107,0.00643143,102.5,7.651,84.4,0,0.846,244.6,-0.218,-0.655,361.5,356,283.4,3.016
"2021-01-01 00:08:00",603683,12.74,10.28,0.121,0.007288934,102.5,7.676,84.2,0,2.004,255,-0.165,-0.608,361.2,356.1,283.4,3.746
"2021-01-01 00:09:00",603684,12.74,10.27,0.1,0.006002641,102.5,7.665,83.8,0,1.779,244.7,-0.123,-0.486,360.5,356.2,283.4,4.289
"2021-01-01 00:10:00",603685,12.74,10.26,0.093,0.005573888,102.5,7.659,83.5,0,1.199,320.4,-0.114,-0.443,360.5,356,283.4,-INF
"2021-01-01 00:11:00",603686,12.74,10.24,0.114,0.006860182,102.5,7.552,83.1,0,1.659,259,-0.285,-0.615,360.3,355.8,283.4,2.174
"2021-01-01 00:12:00",603687,12.74,10.23,0.136,0.008146478,102.5,7.533,83.5,0,1.411,257.6,-0.326,-0.668,359.7,355.8,283.4,2.051
"2021-01-01 00:13:00",603688,12.73,10.22,0.1,0.006002684,102.5,7.518,83.5,0,1.169,284.7,-0.329,-0.631,359.2,355.7,283.4,1.925
"2021-01-01 00:14:00",603689,12.73,10.21,0.093,0.005573935,102.5,7.527,83.1,0,0.573,342.2,-0.342,-0.635,359.1,355.6,283.4,1.858
"2021-01-01 00:15:00",603690,12.73,10.2,0.107,0.006431445,102.5,7.503,83,0,0.108,349.9,-0.411,-0.741,359.1,355.5,283.4,1.809
"2021-01-01 00:16:00",603691,12.73,10.19,0.129,0.007717741,102.5,7.45,83.2,0,0.89,323.8,-0.49,-0.81,359.6,355.5,283.3,1.652
"2021-01-01 00:17:00",603692,12.73,10.18,0.121,0.00728901,102.5,7.365,83.4,0,2.244,340.2,-0.513,-0.846,360.1,355.7,283.3,1.668
"2021-01-01 00:18:00",603693,12.73,10.17,0.1,0.006002715,102.5,7.275,83.3,0,2.27,338.7,-0.62,-0.965,360.7,355.8,283.3,1.567
"2021-01-01 00:19:00",603694,12.75,10.16,0.1,0.00600273,102.5,7.184,82.9,0,1.728,248.2,-0.607,-0.975,360.8,355.8,283.3,1.61
"2021-01-01 00:20:00",603695,12.73,10.15,0.114,0.00686027,102.5,7.074,83.4,0,1.249,272.1,-0.747,-1.141,361,355.9,283.3,1.533
"2021-01-01 00:21:00",603696,12.73,10.14,0.107,0.006431497,102.5,7.023,82.8,0,3.105,335.9,-0.68,-1.091,361.6,356,283.3,1.606
"2021-01-01 00:22:00",603697,12.73,10.13,0.114,0.006860268,102.5,7.03,82.5,0,2.11,52.74,-0.601,-0.959,361.9,355.9,283.3,1.599
"2021-01-01 00:23:00",603698,12.73,10.12,0.079,0.004716445,102.5,7.021,82.7,0,0.774,245.3,-0.516,-0.939,362,356,283.3,1.825
"2021-01-01 00:24:00",603699,12.73,10.11,0.086,0.005145206,102.5,7.038,82.6,0,0.717,300.6,-0.481,-0.939,361.9,356.1,283.3,1.955
"2021-01-01 00:25:00",603700,12.73,10.09,0.093,0.005573968,102.5,7.007,82.3,0,2.192,223.5,-0.446,-0.906,361.9,356.3,283.2,2.044
"2021-01-01 00:26:00",603701,12.73,10.08,0.079,0.004716431,102.5,7.009,82.4,0,1.397,195.2,-0.345,-0.787,361.5,356.3,283.2,2.283
"2021-01-01 00:27:00",603702,12.73,10.06,0.086,0.005145178,102.5,7.01,81.9,0,0.949,311.2,-0.342,-0.76,361.4,356.3,283.2,2.225
"2021-01-01 00:28:00",603703,12.73,10.05,0.079,0.004716397,102.5,6.99,82.1,0,1.256,188.1,-0.342,-0.727,361.5,356.3,283.2,2.129
"2021-01-01 00:29:00",603704,12.73,10.03,0.071,0.004287629,102.5,6.992,82.8,0,1.797,216.8,-0.339,-0.721,361.5,356.4,283.2,2.131
"2021-01-01 00:30:00",603705,12.73,10.02,0.086,0.005145159,102.5,6.984,82.5,0,2.372,190.7,-0.301,-0.638,361.2,356.4,283.2,2.126
"2021-01-01 00:31:00",603706,12.73,10,0.093,0.00557393,102.5,6.908,82,0,2.473,176.6,-0.326,-0.655,361.1,356.3,283.2,2.014
"2021-01-01 00:32:00",603707,12.73,9.99,0.071,0.004287656,102.5,6.874,82.8,0,1.797,211.8,-0.332,-0.671,361.4,356.3,283.1,2.023
"2021-01-01 00:33:00",603708,12.73,9.97,0.064,0.003858889,102.5,6.836,82.9,0,1.467,229.4,-0.351,-0.717,361.9,356.4,283.1,2.048
"2021-01-01 00:34:00",603709,12.73,9.95,0.079,0.004716436,102.5,6.795,82.9,0,0.5,344.5,-0.437,-0.83,362.2,356.3,283.1,1.904
"2021-01-01 00:35:00",603710,12.73,9.94,0.079,0.004716453,102.5,6.772,82.9,0,0.645,196.3,-0.433,-0.876,362.4,356.3,283.1,2.024
"2021-01-01 00:36:00",603711,12.73,9.92,0.086,0.005145204,102.5,6.755,83,0,1.165,232.6,-0.348,-0.81,362.4,356.4,283.1,2.334
"2021-01-01 00:37:00",603712,12.73,9.9,0.079,0.004716425,102.5,6.75,83.2,0,1.405,224.3,-0.342,-0.803,362.4,356.5,283.1,2.351
"2021-01-01 00:38:00",603713,12.73,9.89,0.079,0.004716423,102.5,6.732,83.5,0,1.214,241.2,-0.31,-0.757,362.2,356.5,283,2.444
"2021-01-01 00:39:00",603714,12.72,9.87,0.121,0.007289014,102.5,6.715,83.8,0,1.236,190.3,-0.297,-0.701,361.9,356.5,283,2.36
"2021-01-01 00:40:00",603715,12.73,9.85,0.093,0.005573951,102.5,6.675,83.7,0,0.74,309.1,-0.32,-0.724,361.6,356.4,283,2.277
"2021-01-01 00:41:00",603716,12.72,9.84,0.093,0.00557395,102.5,6.643,83.7,0,1.243,307.4,-0.342,-0.784,361.7,356.4,283,2.293
"2021-01-01 00:42:00",603717,12.72,9.82,0.086,0.005145184,102.5,6.615,84.6,0,1.156,209.7,-0.348,-0.797,361.8,356.4,283,2.293
"2021-01-01 00:43:00",603718,12.72,9.8,0.086,0.005145165,102.5,6.594,84.1,0,1.279,267.4,-0.345,-0.764,361.7,356.4,283,2.216
"2021-01-01 00:44:00",603719,12.72,9.79,0.093,0.005573911,102.5,6.551,84.5,0,2.042,325.2,-0.354,-0.744,361.5,356.4,282.9,2.114
"2021-01-01 00:45:00",603720,12.72,9.77,0.071,0.004287612,102.5,6.484,85.4,0,1.218,289,-0.494,-0.873,361.5,356.4,282.9,1.78
"2021-01-01 00:46:00",603721,12.72,9.75,0.086,0.005145134,102.5,6.506,85.1,0,1,212.5,-0.411,-0.754,361.4,356.4,282.9,1.838
"2021-01-01 00:47:00",603722,12.72,9.73,0.086,0.005145141,102.5,6.477,85.2,0,1.61,257,-0.411,-0.764,361.3,356.4,282.9,1.861
"2021-01-01 00:48:00",603723,12.72,9.72,0.086,0.005145155,102.5,6.438,85.3,0,1.104,303.6,-0.459,-0.717,361,356.4,282.9,1.573
"2021-01-01 00:49:00",603724,12.72,9.7,0.086,0.005145194,102.5,6.427,85.7,0,1.225,216.2,-0.5,-0.717,360.6,356.3,282.9,1.436
"2021-01-01 00:50:00",603725,12.72,9.68,0.086,0.005145171,102.5,6.438,85.7,0,1.692,247.3,-0.43,-0.628,360.5,356.4,282.8,1.466
"2021-01-01 00:51:00",603726,12.72,9.66,0.086,0.005145192,102.5,6.422,85.9,0,1.431,296.6,-0.37,-0.565,360.5,356.5,282.8,1.531
"2021-01-01 00:52:00",603727,12.72,9.64,0.086,0.005145209,102.5,6.386,86.2,0,1.411,319.7,-0.411,-0.595,360.1,356.3,282.8,1.452
"2021-01-01 00:53:00",603728,12.72,9.62,0.086,0.005145208,102.5,6.349,86.6,0,1.591,320.3,-0.459,-0.635,360.2,356.3,282.8,1.388
"2021-01-01 00:54:00",603729,12.72,9.6,0.086,0.005145203,102.5,6.337,86.7,0,1.279,234.2,-0.424,-0.608,360.3,356.2,282.8,1.436
"2021-01-01 00:55:00",603730,12.72,9.58,0.086,0.005145189,102.5,6.34,87.1,0,1.434,247.5,-0.437,-0.598,360.3,356.2,282.7,1.379
"2021-01-01 00:56:00",603731,12.72,9.56,0.086,0.005145174,102.5,6.357,87.2,0,1.532,194,-0.367,-0.532,360.3,356.2,282.7,1.454
"2021-01-01 00:57:00",603732,12.72,9.54,0.086,0.005145175,102.5,6.365,87.2,0,2.537,200.3,-0.345,-0.44,360.4,356.2,282.7,1.28
"2021-01-01 00:58:00",603733,12.72,9.52,0.086,0.005145176,102.5,6.334,87.4,0,1.246,216.6,-0.386,-0.397,360.2,356.1,282.7,1.031
"2021-01-01 00:59:00",603734,12.72,9.5,0.086,0.005145156,102.5,6.317,87.8,0,1.901,195.9,-0.446,-0.4,359.9,356.1,282.7,0.898
"2021-01-01 01:00:00",603735,12.72,9.48,0.086,0.00514516,102.5,6.285,87.8,0,0.552,343.3,-0.418,-0.397,359.7,356,282.6,0.953
"2021-01-01 01:01:00",603736,12.72,9.46,0.086,0.005145179,102.5,6.293,88,0,0.895,74.26,-0.446,-0.42,359.6,355.9,282.6,0.942
"2021-01-01 01:02:00",603737,12.72,9.44,0.086,0.005145185,102.5,6.287,88.3,0,1.209,353.1,-0.465,-0.44,359.6,355.9,282.6,0.948
"2021-01-01 01:03:00",603738,12.71,9.42,0.086,0.005145194,102.5,6.274,88.5,0,1.042,307.1,-0.576,-0.423,359.3,355.8,282.6,0.737
"2021-01-01 01:04:00",603739,12.71,9.4,0.086,0.00514521,102.5,6.254,89.2,0,0.573,242.8,-0.642,-0.413,359.2,355.7,282.6,0.643
"2021-01-01 01:05:00",603740,12.71,9.38,0.086,0.005145219,102.5,6.257,89.3,0,1.036,198.5,-0.623,-0.443,359,355.7,282.5,0.712
"2021-01-01 01:06:00",603741,12.71,9.36,0.086,0.005145214,102.5,6.242,89.4,0,2.512,182.5,-0.509,-0.39,358.9,355.7,282.5,0.767
"2021-01-01 01:07:00",603742,12.71,9.34,0.086,0.005145227,102.5,6.245,89.3,0,3.507,113.8,-0.421,-0.288,358.8,355.6,282.5,0.68
"2021-01-01 01:08:00",603743,12.71,9.32,0.093,0.005573986,102.5,6.219,89.6,0,1.555,27.82,-0.601,-0.314,358.6,355.5,282.5,0.526
"2021-01-01 01:09:00",603744,12.71,9.3,0.086,0.005145229,102.5,6.204,89.8,0,1.2,189.6,-0.709,-0.357,358.6,355.5,282.5,0.504
"2021-01-01 01:10:00",603745,12.71,9.28,0.079,0.004716456,102.5,6.2,90.2,0,1.302,225.3,-0.715,-0.347,358.5,355.5,282.4,0.486
"2021-01-01 01:11:00",603746,12.71,9.25,0.079,0.004716459,102.5,6.207,90.4,0,1.532,192.4,-0.604,-0.314,358.2,355.4,282.4,0.52
"2021-01-01 01:12:00",603747,12.71,9.23,0.071,0.004287698,102.5,6.184,90.4,0,1.988,280.4,-0.532,-0.274,358,355.4,282.4,0.515
"2021-01-01 01:13:00",603748,12.71,9.21,0.093,0.005574011,102.5,6.162,90.7,0,0.296,196,-0.57,-0.248,357.9,355.3,282.4,0.437
"2021-01-01 01:14:00",603749,12.71,9.19,0.086,0.005145233,102.5,6.162,90.9,0,0.735,237.8,-0.642,-0.307,358,355.2,282.4,0.479
"2021-01-01 01:15:00",603750,12.71,9.17,0.086,0.005145242,102.5,6.168,91.2,0,0.8,185.8,-0.563,-0.311,357.7,355.2,282.3,0.552
"2021-01-01 01:16:00",603751,12.71,9.15,0.1,0.006002792,102.5,6.158,91.2,0,0.22,230.3,-0.494,-0.341,357.6,355.1,282.3,0.693
"2021-01-01 01:17:00",603752,12.71,9.13,0.093,0.005574009,102.5,6.135,91.1,0,1.929,186.2,-0.405,-0.301,357.5,355.1,282.3,0.745
"2021-01-01 01:18:00",603753,12.71,9.11,0.1,0.006002784,102.5,6.104,91.3,0,0.606,183.5,-0.452,-0.304,357.2,355.1,282.3,0.673
"2021-01-01 01:19:00",603754,12.71,9.09,0.107,0.006431532,102.5,6.124,91.5,0,1.615,222.6,-0.392,-0.317,356.8,355,282.2,0.816
"2021-01-01 01:20:00",603755,12.71,9.07,0.114,0.006860292,102.5,6.068,91.5,0,2.205,262.9,-0.323,-0.231,356.5,354.9,282.2,0.717
"2021-01-01 01:21:00",603756,12.71,9.05,0.1,0.00600276,102.5,6.037,91.7,0,1.748,240.8,-0.437,-0.281,356.7,354.9,282.2,0.643
"2021-01-01 01:22:00",603757,12.71,9.03,0.086,0.005145219,102.5,6.028,92,0,1.189,259.6,-0.462,-0.347,356.8,354.8,282.2,0.756
"2021-01-01 01:23:00",603758,12.71,9.01,0.1,0.006002768,102.5,6.013,91.9,0,2.21,207.7,-0.405,-0.35,356.5,354.8,282.2,0.867
"2021-01-01 01:24:00",603759,12.7,8.99,0.086,0.00514522,102.5,5.989,91.8,0,3.216,182.8,-0.339,-0.261,356.5,354.7,282.2,0.769
"2021-01-01 01:25:00",603760,12.7,8.98,0.114,0.006860283,102.5,5.975,91.9,0,2.342,188.8,-0.339,-0.202,356.4,354.6,282.1,0.593
"2021-01-01 01:26:00",603761,12.7,8.96,0.1,0.006002722,102.5,5.989,92.3,0,1.504,238.5,-0.329,-0.212,356.5,354.5,282.1,0.645
"2021-01-01 01:27:00",603762,12.7,8.94,0.1,0.006002714,102.5,5.978,92.1,0,1.558,190.1,-0.335,-0.271,356.3,354.5,282.1,0.807
"2021-01-01 01:28:00",603763,12.7,8.92,0.086,0.005145183,102.6,5.97,92.1,0,1.929,204.5,-0.326,-0.255,356,354.4,282.1,0.779
"2021-01-01 01:29:00",603764,12.7,8.9,0.1,0.006002713,102.6,5.955,92.1,0,1.339,240.4,-0.361,-0.235,356,354.3,282.1,0.661
"2021-01-01 01:30:00",603765,12.7,8.88,0.079,0.004716422,102.5,5.948,92.2,0,1.741,207.6,-0.471,-0.284,355.7,354.3,282,0.603
"2021-01-01 01:31:00",603766,12.7,8.87,0.093,0.005573972,102.6,5.922,92.5,0,2.35,197.6,-0.576,-0.324,355.5,354.3,282,0.565
"2021-01-01 01:32:00",603767,12.7,8.85,0.093,0.005573988,102.6,5.878,92.5,0,2.553,195.8,-0.639,-0.271,355.5,354.3,282,0.426
"2021-01-01 01:33:00",603768,12.7,8.83,0.079,0.004716463,102.6,5.866,92.9,0,1.606,180.4,-0.759,-0.268,355.4,354.2,282,0.353
"2021-01-01 01:34:00",603769,12.7,8.81,0.086,0.005145242,102.5,5.869,93,0,1.54,211.8,-0.734,-0.238,355.3,354.2,282,0.324
"2021-01-01 01:35:00",603770,12.7,8.79,0.086,0.005145234,102.6,5.89,93.5,0,1.016,192.5,-0.715,-0.261,355.1,354.1,281.9,0.366
"2021-01-01 01:36:00",603771,12.7,8.77,0.1,0.006002762,102.5,5.876,93.3,0,1.883,186,-0.589,-0.222,355,354.1,281.9,0.374
"2021-01-01 01:37:00",603772,12.7,8.75,0.093,0.005573996,102.5,5.824,93.4,0,2.724,218.7,-0.747,-0.261,354.7,354.1,281.9,0.351
"2021-01-01 01:38:00",603773,12.7,8.74,0.086,0.005145237,102.5,5.774,94,0,1.715,170.1,-0.952,-0.281,354.9,354.1,281.9,0.295
"2021-01-01 01:39:00",603774,12.7,8.72,0.086,0.005145245,102.6,5.782,94.3,0,1.104,240,-0.968,-0.261,354.9,354,281.9,0.27
"2021-01-01 01:40:00",603775,12.7,8.7,0.086,0.005145253,102.5,5.749,94.6,0,1.888,203.7,-0.993,-0.274,354.8,354,281.9,0.276
"2021-01-01 01:41:00",603776,12.7,8.68,0.079,0.004716488,102.5,5.726,94.8,0,2.247,200.3,-1.025,-0.222,354.5,354,281.8,0.216
"2021-01-01 01:42:00",603777,12.7,8.66,0.086,0.005145245,102.5,5.667,95.3,0,2.863,184.9,-1.174,-0.162,354.4,354,281.8,0.139
"2021-01-01 01:43:00",603778,12.7,8.64,0.1,0.006002792,102.6,5.621,95.8,0,2.737,181.5,-1.436,-0.152,354.2,354,281.8,0.105
"2021-01-01 01:44:00",603779,12.7,8.62,0.093,0.005574027,102.6,5.592,96.3,0,1.64,172.4,-1.642,-0.155,354.4,354,281.8,0.094
"2021-01-01 01:45:00",603780,12.69,8.6,0.079,0.00471648,102.6,5.603,97,0,1.575,206.4,-1.607,-0.129,354.4,354,281.8,0.078
"2021-01-01 01:46:00",603781,12.7,8.58,0.1,0.006002777,102.6,5.603,97.2,0,1.788,233.2,-1.547,0.026,353.9,354,281.7,-0.018
"2021-01-01 01:47:00",603782,12.7,8.56,0.093,0.005574003,102.6,5.553,97.5,0,2.229,196.9,-1.652,0.043,353.7,354,281.7,-0.027
"2021-01-01 01:48:00",603783,12.69,8.54,0.093,0.005574009,102.6,5.53,97.9,0,2.081,169.4,-1.766,0.086,353.6,354.1,281.7,-0.049
"2021-01-01 01:49:00",603784,12.69,8.52,0.071,0.004287691,102.6,5.521,98.3,0,1.751,192.8,-1.731,0.106,353.6,354,281.7,-0.063
"2021-01-01 01:50:00",603785,12.69,8.5,0.086,0.00514524,102.6,5.489,98.5,0,1.828,223.1,-1.797,0.122,353.6,354,281.7,-0.068
"2021-01-01 01:51:00",603786,12.69,8.47,0.086,0.00514523,102.6,5.475,98.7,0,1.547,228.6,-1.819,0.116,353.4,354,281.6,-0.064
"2021-01-01 01:52:00",603787,12.69,8.45,0.086,0.005145205,102.6,5.471,99,0,1.973,238.1,-1.826,0.132,353.2,354,281.6,-0.073
"2021-01-01 01:53:00",603788,12.69,8.43,0.086,0.005145208,102.6,5.472,99.4,0,1.568,178.6,-1.775,0.126,353.1,353.9,281.6,-0.071
"2021-01-01 01:54:00",603789,12.69,8.4,0.086,0.005145211,102.6,5.456,99.4,0,1.548,210.7,-1.604,0.185,353,353.9,281.6,-0.116
"2021-01-01 01:55:00",603790,12.69,8.38,0.086,0.005145213,102.6,5.447,99.5,0,1.537,176.1,-1.519,0.172,353.1,353.8,281.5,-0.114
"2021-01-01 01:56:00",603791,12.69,8.36,0.086,0.005145226,102.6,5.418,99.4,0,1.777,183,-1.38,0.225,353.1,353.7,281.5,-0.164
"2021-01-01 01:57:00",603792,12.69,8.33,0.107,0.006431546,102.6,5.422,99.5,0,1.369,199.9,-1.278,0.231,353,353.7,281.5,-0.182
"2021-01-01 01:58:00",603793,12.69,8.31,0.086,0.005145246,102.6,5.392,99.5,0,3.255,195.8,-1.215,0.304,352.9,353.6,281.5,-0.253
"2021-01-01 01:59:00",603794,12.69,8.29,0.086,0.005145234,102.6,5.346,99.5,0,2.339,173.7,-1.43,0.255,352.9,353.6,281.4,-0.18
"2021-01-01 02:00:00",603795,12.69,8.27,0.086,0.005145242,102.6,5.324,99.4,0,2.439,233.5,-1.471,0.205,353,353.6,281.4,-0.14
"2021-01-01 02:01:00",603796,12.69,8.24,0.086,0.005145249,102.6,5.292,99.4,0,2.96,185.7,-1.455,0.208,352.9,353.6,281.4,-0.144
"2021-01-01 02:02:00",603797,12.69,8.22,0.093,0.005574036,102.6,5.278,99.5,0,1.568,194.9,-1.414,0.195,352.9,353.5,281.4,-0.138
"2021-01-01 02:03:00",603798,12.69,8.19,0.086,0.005145271,102.6,5.281,99.4,0,1.609,197.2,-1.237,0.185,353,353.4,281.4,-0.15
"2021-01-01 02:04:00",603799,12.69,8.17,0.086,0.005145256,102.6,5.275,99.4,0,2.061,188.2,-1.24,0.179,352.9,353.4,281.3,-0.146
"2021-01-01 02:05:00",603800,12.69,8.15,0.086,0.005145248,102.6,5.245,99.5,0,1.369,180,-1.066,0.284,352.8,353.3,281.3,-0.268
"2021-01-01 02:06:00",603801,12.69,8.12,0.086,0.005145273,102.6,5.244,99.5,0,1.099,172.2,-1.028,0.212,352.7,353.2,281.3,-0.206
"2021-01-01 02:07:00",603802,12.68,8.1,0.086,0.005145254,102.6,5.251,99.5,0,1.661,185,-0.845,0.264,352.6,353.1,281.3,-0.317
"2021-01-01 02:08:00",603803,12.68,8.07,0.086,0.005145277,102.6,5.214,99.5,0,1.784,220.6,-0.952,0.284,352.5,353,281.2,-0.3
"2021-01-01 02:09:00",603804,12.68,8.05,0.086,0.005145267,102.6,5.2,99.5,0,1.715,199.4,-1.022,0.238,352.4,352.9,281.2,-0.234
"2021-01-01 02:10:00",603805,12.68,8.03,0.086,0.005145252,102.6,5.184,99.5,0,2.429,202.3,-1.016,0.298,352.4,353,281.2,-0.294
"2021-01-01 02:11:00",603806,12.68,8.01,0.093,0.00557402,102.6,5.133,99.5,0,2.486,171.7,-1.069,0.304,352.4,352.9,281.2,-0.288
"2021-01-01 02:12:00",603807,12.68,7.984,0.086,0.005145256,102.6,5.12,99.5,0,1.697,230.9,-1.088,0.235,352.3,352.7,281.1,-0.216
"2021-01-01 02:13:00",603808,12.68,7.96,0.086,0.005145257,102.6,5.088,99.5,0,1.922,201.1,-0.943,0.284,352.3,352.7,281.1,-0.305
"2021-01-01 02:14:00",603809,12.68,7.938,0.086,0.005145242,102.6,5.056,99.5,0,2.029,193.2,-1.038,0.172,352.2,352.6,281.1,-0.166
"2021-01-01 02:15:00",603810,12.68,7.916,0.086,0.005145231,102.6,5.024,99.5,0,2.533,175.9,-0.819,0.248,352,352.5,281.1,-0.316
"2021-01-01 02:16:00",603811,12.68,7.891,0.1,0.006002759,102.6,5.03,99.5,0,1.56,168,-0.88,0.205,352,352.4,281.1,-0.236
"2021-01-01 02:17:00",603812,12.68,7.872,0.086,0.005145249,102.6,5.017,99.5,0,2.164,155,-0.911,0.142,351.9,352.4,281,-0.16
"2021-01-01 02:18:00",603813,12.68,7.85,0.093,0.005574047,102.6,4.968,99.5,0,1.222,236.3,-0.952,0.106,351.9,352.3,281,-0.112
"2021-01-01 02:19:00",603814,12.68,7.826,0.086,0.005145282,102.6,4.984,99.5,0,1.401,213.6,-1.022,0.013,351.9,352.3,281,-0.015
"2021-01-01 02:20:00",603815,12.68,7.804,0.086,0.005145283,102.6,4.936,99.5,0,2.001,209.4,-0.902,0.053,351.8,352.3,281,-0.062
"2021-01-01 02:21:00",603816,12.68,7.785,0.086,0.005145284,102.6,4.945,99.5,0,1.735,214.4,-0.842,0.073,351.8,352.2,280.9,-0.092
"2021-01-01 02:22:00",603817,12.68,7.761,0.093,0.005574061,102.6,4.874,99.5,0,2.171,226,-0.857,0.106,351.8,352.2,280.9,-0.126
"2021-01-01 02:23:00",603818,12.68,7.742,0.093,0.005574081,102.6,4.824,99.5,0,1.597,258.8,-1,-0.017,351.7,352.2,280.9,0.016
"2021-01-01 02:24:00",603819,12.68,7.72,0.093,0.005574076,102.6,4.806,99.5,0,1.243,179.1,-1.009,-0.086,351.7,352.1,280.9,0.084
"2021-01-01 02:25:00",603820,12.68,7.698,0.086,0.005145299,102.6,4.794,99.5,0,1.508,240.4,-0.908,-0.04,351.6,352.1,280.9,0.043
"2021-01-01 02:26:00",603821,12.68,7.679,0.086,0.005145296,102.6,4.782,99.5,0,1.388,183.8,-0.835,-0.043,351.5,352.1,280.8,0.051
"2021-01-01 02:27:00",603822,12.68,7.658,0.086,0.005145294,102.6,4.788,99.5,0,1.48,219.4,-0.725,-0.02,351.4,352,280.8,0.023
"2021-01-01 02:28:00",603823,12.67,7.639,0.086,0.005145282,102.7,4.78,99.5,0,1.181,145.9,-0.557,0.083,351.4,352,280.8,-0.153
"2021-01-01 02:29:00",603824,12.67,7.617,0.093,0.005574044,102.7,4.769,99.5,0,0.624,167.2,-0.592,0.046,351.3,351.9,280.8,-0.079
"2021-01-01 02:30:00",603825,12.67,7.598,0.086,0.005145278,102.7,4.763,99.5,0,1.362,181.1,-0.535,0.04,351.2,351.8,280.8,-0.105
"2021-01-01 02:31:00",603826,12.67,7.579,0.1,0.006002848,102.7,4.769,99.5,0,0.902,239.1,-0.408,0.136,351.1,351.7,280.7,-0.354
"2021-01-01 02:32:00",603827,12.67,7.56,0.086,0.005145316,102.7,4.791,99.5,0,1.073,202.3,-0.497,0.069,351.1,351.7,280.7,-0.145
"2021-01-01 02:33:00",603828,12.67,7.541,0.086,0.00514533,102.7,4.82,99.6,0,1.365,187.6,-0.415,0.096,351,351.6,280.7,-0.252
"2021-01-01 02:34:00",603829,12.67,7.525,0.093,0.00557412,102.7,4.753,99.5,0,1.994,193.1,-0.43,0.096,350.9,351.5,280.7,-0.244
"2021-01-01 02:35:00",603830,12.67,7.506,0.086,0.005145336,102.7,4.727,99.5,0,2.55,211.5,-0.462,0.086,350.7,351.4,280.7,-0.224
"2021-01-01 02:36:00",603831,12.67,7.49,0.093,0.005574105,102.7,4.67,99.5,0,4.185,182.9,-0.383,0.169,350.7,351.4,280.6,-0.455
"2021-01-01 02:37:00",603832,12.67,7.471,0.086,0.005145319,102.7,4.626,99.5,0,2.553,184.5,-0.62,0.046,350.5,351.4,280.6,-0.105
"2021-01-01 02:38:00",603833,12.67,7.455,0.086,0.005145319,102.7,4.622,99.5,0,2.213,186.4,-0.563,0.083,350.5,351.3,280.6,-0.15
"2021-01-01 02:39:00",603834,12.67,7.436,0.086,0.005145318,102.7,4.616,99.5,0,1.387,219.6,-0.658,-0.043,350.5,351.2,280.6,0.064
"2021-01-01 02:40:00",603835,12.67,7.417,0.093,0.005574053,102.6,4.623,99.5,0,1.8,209.2,-0.509,-0.01,350.4,351.2,280.6,0.004
"2021-01-01 02:41:00",603836,12.67,7.398,0.093,0.005574077,102.6,4.628,99.5,0,2.034,197.3,-0.484,-0.02,350.4,351.1,280.6,0.032
"2021-01-01 02:42:00",603837,12.67,7.378,0.086,0.005145299,102.6,4.646,99.5,0,2.331,197.8,-0.364,0.063,350.2,351,280.5,-0.247
"2021-01-01 02:43:00",603838,12.67,7.359,0.086,0.005145297,102.6,4.605,99.5,0,3.209,192.6,-0.354,0.079,350.2,351,280.5,-0.247
"2021-01-01 02:44:00",603839,12.67,7.34,0.086,0.005145307,102.7,4.566,99.5,0,2.445,182.3,-0.367,0.069,350.1,350.9,280.5,-0.2
"2021-01-01 02:45:00",603840,12.67,7.324,0.086,0.005145312,102.7,4.57,99.5,0,0.848,241.4,-0.421,0.013,350.1,350.8,280.5,-0.034
