DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	co2_mean	h2o_mean	air_p_mean	vin_sf_mean	dew_point_mean	avg_signal_strength_7200_mean	co2_signal_strength_7200_mean	h2o_signal_strength_7200_mean	delta_signal_strength_7200_mean	flowrate_mean	hit_power_mean	hit_vin_mean	ch4_mean	rssi_77_mean	ch4_aux-1_mean	ch4_aux-2_mean	ch4_aux-3_mean	ch4_aux-4_mean	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	207
DATA	2026-02-18T233000_AIU-0547.ghg	2026-02-19	00:00:00	50	0	18000	18000	0.08284880504282108	1	NaN	-49.14401513243272	1	NaN	44.41359678334076	1	NaN	13.559986612040806	1	NaN	0.9972580058924363	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.2637687882409527e-11	1.2847317855772188e-12	NaN	NaN	16.831068700627018	416.16275276472237	421.4475159254316	0.1	1	507.14309379449907	12.53955228352636	12.698789417362873	0.1	1	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	286.3846234707303	285.24886356648534	95163.70378890174	1.1567939565732261	1012.1877036937275	0.025020061901093543	0.06462231878182986	0.009031262069374877	1188.8776287890119	1407.0262058711046	0.007807148384599285	84.4957701447334	218.14857708209274	282.6773733710336	0.6585623103823872	-0.4727422150276297	0.16601950781814004	0.8274974293021559	4.6933425877603444e-14	2.5332727612727953e-15	0.8274974293021559	3.215846817939398	7.672288794543817	324.3277112054562	11.573710146695348	NaN	0.2676178756021147	0.5470221251632746	32.84884056356869	0.08828317682592035	-1.1065083373492126	-0.1568333607640716	0	90.36246172676249	-13.71285218764473	31.01850898571951	77.24047318659429	117.7965951905728	165.2113996655382	247.5167821576544	0.08203389633855808	1.0099338046909272	-46.163731378386366	1.0165363604179338	39.531128461417666	1.1235094598093345	12.069312361946652	1.1235094598093345	0.8876276004491108	1.1235094598093345	NaN	1	NaN	NaN	800000009	800000019	800000009	800000019	800000009	800101009	899999999	899999999	89999	89999	89	89	3	3	6	14	0	0	0	NaN	0	0	15674	0	0	0	0	0	0	NaN	NaN	NaN	NaN	0	8123	0	0	0	0	101	0	12668	0	0	16	18000	18000	18000	18000	91	NaN	0.36663102261080766	0.6784413043697268	0.04897192334601486	1.3468168078677596	53.81883631127043	0.21214750049044637	NaN	NaN	-0.03942610163135982	0.3057952341536515	0.022489457707332097	NaN	NaN	416.1610022951307	12.539343636819702	95101.50269032118	11.399999618530273	9.50198362943858	91.73188340208277	90.82156578657384	92.64220040893537	-1.8206341490116056	0.0002750917882981917	-1	0	2.180431905079903	20.28481895258729	1.0000972378104924	-288.93661955939615	9.000724525054295	-273.1499938964844	229
DATA	2026-02-19T000000_AIU-0547.ghg	2026-02-19	00:30:00	50.02	0	18000	18000	0.02249453628501257	1	NaN	12.65665499832303	1	NaN	33.89227710381187	1	NaN	4.612079010512626	1	NaN	0.7601093376261927	1	NaN	-0.003438672074875506	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.8100192668675167e-10	5.135603327566049e-12	9.503801215204867e-13	NaN	16.957965029295373	418.5135556939154	423.5429450144827	0.1	1	481.1516828984808	11.874567572824013	12.01726742692574	0.1	1	0.08904055973489004	2.0655920288568366	2.090414800662535	0	1	NaN	NaN	NaN	NaN	9	285.03108425903326	284.00848743479855	94696.04301370712	1.1563882334028437	1011.821211907447	0.024935007729849155	0.04925508507817728	0.00858149769380001	1124.7761900429343	1296.5002182989983	0.0074209486450304675	86.75480143911082	171.724028256064	281.85543569148325	0.7721369763100635	0.03924932210248698	0.12981582615693757	0.7839567387244909	-8.726759756785658e-15	1.0673564096521347e-14	0.7839567387244909	2.034393226878092	329.09004145279687	2.9099585472030762	9.531542325074332	NaN	0.13947189138458976	0.17971935093021835	-17.988548598707467	-0.16121367347048632	0.37343772917811807	0.07755767972404845	1	9.689306588119308	4	8	14	22	37	96	0.022151771278051072	1.0154734807731212	14.358671943573452	1.0165967690926243	31.194976613880957	1.0864658602991446	4.245028931919451	1.0864658602991446	0.699616403424684	1.0864658602991446	-0.009213966339288709	1.1499956943191014	NaN	NaN	800000009	800000009	800000009	800000019	800000019	800110019	899999999	899999999	89999	89999	89	89	6	0	4	7	0	0	0	NaN	0	0	17683	0	0	0	0	0	0	NaN	NaN	NaN	NaN	0	0	0	0	0	0	101	0	11661	17995	0	21	18000	18000	18000	18000	93	NaN	0.12995889025959756	0.20861404540582149	0.0208657661950177	0.6985910078054709	14.138214655554503	0.15836381677228054	6.419429857645699e-7	NaN	0.012271759331092966	0.10712220024473021	0.017654637851495097	-0.000009213966339288709	NaN	418.51252814487407	11.874411310021792	95101.1635920139	11.370829878171286	8.695295426183264	94.83706721666127	94.29212888717649	95.38200591066146	-1.089876556244166	0.0002744479644380691	-1	0	2.055304564154811	56.45264476855562	1.0001558170848424	-273.1499938964844	9.000983688354491	-273.1499938964844	208
DATA	2026-02-19T003000_AIU-0547.ghg	2026-02-19	01:00:00	50.041	0	18000	18000	0.02527252966169133	1	NaN	13.77580165874907	2	NaN	32.409205937214594	1	NaN	-4.546402630866472	2	NaN	0.7265517568845357	1	NaN	0.005350536118876675	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.980998376813636e-10	-8.106380557297595e-12	-1.5488055719966221e-12	NaN	17.219989105666805	424.4640320148214	429.4206917999753	0.1	1	468.2719251671055	11.542666387074675	11.677455358528123	0.1	1	0.089468063062435	2.0711412994921607	2.095326959558185	0	1	NaN	NaN	NaN	NaN	9	284.52004861619724	283.5825237002786	94711.26478623183	1.1584574081949908	1011.6284538175728	0.024893608034541378	0.04708055384611791	0.008355512450035237	1093.5137773605268	1260.2163801047075	0.007212619463545131	86.77190636656144	166.7026027441807	281.4394869801485	0.913558797591143	0.21479800303919153	0.1334080887539363	0.9479058903238844	-7.293111535779364e-14	-1.7311267495707303e-14	0.9479058903238844	2.7124977239439185	318.7688109730929	13.231189026907074	8.090657738310025	NaN	0.14770130139240722	0.28966320567968834	-19.629666570934095	-0.1477355710307412	0.42505829008697493	0.07958504241727894	1	12.052262072763888	5	10	17	27	46	119	0.024935709361790584	1.013507548352198	15.393176955928737	1.015400379890764	29.842795813690405	1.08599764377126	-4.186383512839431	1.08599764377126	0.6690178022500082	1.08599764377126	-0.001268158451043392	1.148708242625168	NaN	NaN	800000009	800000009	800000009	800000019	800000019	800010019	899999999	899999999	89999	89999	89	89	4	0	3	2	1	0	0	NaN	0	0	17864	0	0	0	0	0	0	NaN	NaN	NaN	NaN	0	975	0	0	0	0	101	0	9168	18000	0	16	18000	18000	18000	18000	93	NaN	0.2761030840805444	0.280957296004625	0.022266031274207208	1.1572666059416536	30.385509587104096	0.3161542713486483	0.0000018055578825470897	NaN	0.013134911611434694	-0.10543147705395724	0.01684879917243168	-0.000001268158451043392	NaN	424.4652188988449	11.542357119065242	95106.70181814236	11.37305828889211	8.269691225263836	94.86918704096473	94.32523212475233	95.4131424344381	-1.087910696115744	0.00027404023803279006	-1	0	2.0723137005368915	47.64216481720252	1.0001543202930026	-273.1499938964844	9.001038483566708	-273.1499938964844	222
DATA	2026-02-19T010000_AIU-0547.ghg	2026-02-19	01:30:00	50.062	0	18000	18000	0.02845990214141143	1	NaN	-3.8398518409517015	2	NaN	12.832798786349766	1	NaN	3.279385854497736	1	NaN	0.28761289358640646	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.5143412639952987e-12	-9.084944177203977e-14	NaN	NaN	17.559634610727308	431.9846308226768	436.8631957061717	0.1	1	453.93514239762766	11.167259983091208	11.293376049523047	0.1	1	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	284.31958205752903	283.3150535165625	95156.74084580845	1.1652033752043882	1011.3928080696314	0.024841466660324576	0.01863731550439914	0.008100730568562524	1059.1563171064522	1237.5966704679272	0.006952203144057642	85.58170382811325	178.440353361475	280.9700853858177	0.9608134481558152	0.22610869711973802	0.15227717782448147	0.9987371846269474	-1.2022827603170916e-14	-2.0013749385470483e-16	0.9987371846269474	2.7704319799946364	318.7575055796674	13.242494420332584	8.770077612918078	NaN	0.15628447358143327	0.3095199590125071	83.70235995153128	0.034646573904000735	-0.299221697844756	-0.02084860678199774	1	10.9225018112493	5	10	19	34	70	263	0.028216102946756364	1.0086404275996268	-3.109897052612476	1.013702827085418	11.633982070834879	1.103044401153083	2.9730315942582037	1.103044401153083	0.2607446203305563	1.103044401153083	NaN	1	NaN	NaN	800000009	800000019	800000009	800000019	800000009	800010019	899999999	899999999	89999	89999	89	89	1	0	1	23	5	0	0	NaN	0	0	18000	0	0	0	0	0	0	NaN	NaN	NaN	NaN	0	14715	0	0	0	0	101	0	13860	606	0	16	18000	18000	18000	18000	93	NaN	0.3186422406861433	0.28646189021647905	0.01393578712239184	0.38066305357134905	12.687051484490924	0.0775216963756442	NaN	NaN	-0.0026389090207855873	0.0746857663061953	0.006550186623383144	NaN	NaN	431.984323355455	11.167182061041558	95103.9312999132	11.380000114440918	7.794562652111048	94.87817691591056	94.32489003668894	95.43146395831644	-1.1065732468002378	0.0002737429502837282	-1	0	2.7063813094629756	5.766052851842338	1.0001593751145734	-273.1499938964844	9.001024351676305	-273.1499938964844	230
DATA	2026-02-19T013000_AIU-0547.ghg	2026-02-19	02:00:00	50.083	0	18000	18000	0.009464890087995278	1	NaN	-1.6126443443334182	2	NaN	-9.373635890840045	1	NaN	-0.3970988954294714	2	NaN	-0.20988733499851464	1	NaN	-0.008519754014867502	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.077733292174444e-11	9.944932337347005e-13	2.0785300561311893e-13	NaN	17.727832960758562	435.3213986098729	439.9927066743847	0.1	1	432.3531890152657	10.616785218598467	10.730710871160458	0.1	1	0.09036352061014956	2.0790665192125855	2.1013763809121655	0	1	NaN	NaN	NaN	NaN	9	283.5281997638279	282.33114442393816	94707.88270941871	1.1639596483003123	1011.0907634201031	0.024784643765530853	-0.013600699307903748	0.007719072935926905	1005.7629621542001	1158.7412828207066	0.006631735857165482	86.79788811061312	152.97832066650653	280.2132468173872	0.8731238288707626	0.25981047374388716	0.11613245711690248	0.9183318846718728	2.294094482384272e-14	2.3001871132251242e-15	0.9183318846718728	2.0942964407473403	315.4288742874036	16.57112571259643	7.265089775090424	NaN	0.09017555526462523	0.11922285995577941	38.15183554542418	0.07601207015445467	0.17204042946764134	-0.015195734780535361	1	21.080363547036644	9	19	39	73	156	648	0.00937278639109621	1.0098267146028808	-2.081926710260211	1.017090291535469	-8.295063928340042	1.1300257565002083	-0.3514069419615023	1.1300257565002083	-0.18573677085782067	1.1300257565002083	-0.006418078254915088	1.234994751760399	NaN	NaN	800000009	800000009	800000009	800000019	800000019	800000119	899999999	899999999	89999	89999	89	89	2	0	0	6	8	0	0	NaN	0	0	17962	0	0	0	0	0	0	NaN	NaN	NaN	NaN	0	248	0	0	0	0	101	0	13563	0	0	16	18000	18000	18000	18000	93	NaN	0.11881558319719455	0.11285591386725108	0.0067742228471132015	0.3729345353874463	7.084351898560431	0.189362744996921	2.9434335374973985e-7	NaN	-0.0017690388451857195	-0.008802980293794758	-0.004652831058396084	-0.000006418078254915088	NaN	435.321746041148	10.616599616875073	95102.76514496528	11.392783130804695	7.048202249394584	95.30776136906945	94.79276296912296	95.82275806554156	-1.0299948208232688	0.0002728068600036851	-1	0	2.071853459728532	29.614366619162237	1.0001014715035756	-341.38374676174493	9.000758630461164	-273.1499938964844	092
DATA	2026-02-19T020000_AIU-0547.ghg	2026-02-19	02:30:00	50.104	0	18000	18000	0.004157850735048581	1	NaN	5.725150042456953	1	NaN	3.771469526634302	0	NaN	-1.8175964949763146	1	NaN	0.0844460772009732	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.81760757015633e-11	-4.3245076424633234e-13	NaN	NaN	17.886334489737465	438.7466047012842	443.3749038541149	0.1	1	425.5571525259012	10.438793699414163	10.548911611479756	0.1	1	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	9	283.2444337183635	282.3088076552393	95191.56065667052	1.1701039476284196	1010.9725641579647	0.024738476874309502	0.005472105802623063	0.007603825677796207	990.6574177241331	1156.754528332228	0.0064984189594503375	85.64110997278149	166.0971106080948	279.9926976268958	0.888303339465606	0.15541761825105463	0.11812789390324197	0.9095007742089088	-2.1457537696855937e-14	-1.0161990268040709e-15	0.9095007742089088	2.4712467600249104	322.075974108709	9.924025891291025	7.462780868605316	NaN	0.059610425916852346	0.1758637458973803	-3.115559314470082	-0.9308120010847085	1.518015723586168	0.08118968075357953	1	26.168837442069236	12	20	34	50	79	175	0.004100827617465299	1.0139052705703655	5.8610504935705015	1.015637561500477	3.4726702956769797	1.0860430750737522	-1.6735952161500438	1.0860430750737522	0.0777557346841317	1.0860430750737522	NaN	1	NaN	NaN	800000009	800000009	800000009	800000019	800000009	800000019	899999999	899999999	89999	89999	89	89	7	0	1	11	2	0	0	NaN	0	0	17976	0	0	0	0	0	0	NaN	NaN	NaN	NaN	0	8856	0	0	0	0	101	0	13510	0	0	16	18000	18000	18000	18000	93	NaN	0.11099401352398093	0.22903479259210494	0.01169868567867472	0.3198256309019568	14.13026394030763	0.10255426193115033	NaN	NaN	0.004954634797882782	-0.04183759994712547	0.001943787416405878	NaN	NaN	438.746058220479	10.438691441022884	95081.80455881076	11.399999618530273	6.8032224328252635	95.11041820017495	94.56803347439235	95.6528027835422	-1.0847677214675502	0.00027261839807033535	-1	0	2.0994955893556284	13.10082866836799	1.0000987379534376	-273.1499938964844	9.000678017775218	-273.1499938964844	051
DATA	2026-02-19T023000_AIU-0547.ghg	2026-02-19	03:00:00	50.124	0	18000	18000	0.0054678752628064195	1	NaN	-2.987568689545426	2	NaN	3.737411831675145	2	NaN	1.6165097135954296	0	NaN	0.08364346156334854	2	NaN	0.0000040551901655265525	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.620246219425567e-11	-6.117305503379701e-13	-1.3058730073314666e-13	NaN	18.00092254245616	441.2674893985591	445.8607302829491	-0.1	0	420.2549429076921	10.301963309204309	10.40919849012783	-0.1	0	0.08971263341966162	2.058925244071559	2.080357005613435	-0.1	0	NaN	NaN	NaN	NaN	9	282.9511396280924	281.80823495064476	94662.03497882214	1.1656942313950194	1010.9066614609133	0.024750721510517156	0.0054200963093049845	0.007500443247027393	975.4663994936337	1118.5183667104263	0.00643431445830473	87.21058397659488	143.0519672167926	279.7678869412547	1.4579764836149314	0.707607490615102	0.16972213762787008	1.629481325928487	4.284756617653108e-14	-1.4556177402827956e-15	1.629481325928487	2.5752454779749097	306.11106280434274	25.888937195657295	5.978608787516818	NaN	0.06848839292278758	0.10879339486264292	9.018685860593077	0.32155460837941785	-0.7993683394014323	-0.03701734085695235	1	73.92493140738767	33	73	160	324	784	4331	0.0053975949441291415	1.0130206729857936	-2.7386404333909242	1.0263639848248551	3.079552193143404	1.2136218506042726	1.3319714973742074	1.2136218506042726	0.06892053032969185	1.2136218506042726	0.000579644126450274	1.3673403306118432	NaN	NaN	800000009	800000009	800000009	800000019	800000019	800000019	899999999	899999999	89999	89999	89	89	7	1	1	10	6	0	0	NaN	0	0	17717	0	0	0	0	0	0	NaN	NaN	NaN	NaN	0	0	0	0	0	0	101	0	13454	0	0	21	18000	18000	18000	18000	93	NaN	0.1014047925723909	0.10540547576753886	0.010776521385356062	0.3763106897175764	24.139979346788163	0.1498151354498522	2.808504823487328e-7	NaN	-0.0023240170511820034	0.033310511306769236	0.0017235940178461275	5.79644126450274e-7	NaN	441.2671814676964	10.30181498378907	95054.42290538194	11.370829878171286	6.604131924364302	94.58093241882332	93.98374222352764	95.17812210718796	-1.194379199812797	0.0002728143398077616	-1	0	2.04991598033905	32.45309633398072	1.000134425441424	-273.1499938964844	9.000780078808466	-273.1499938964844	174
DATA	2026-02-19T030000_AIU-0547.ghg	2026-02-19	03:30:00	50.145	0	18000	18000	0.013040363841428489	1	NaN	-8.785926664185583	1	NaN	12.473215597309231	1	NaN	3.7158956175292333	1	NaN	0.2791510931676668	1	NaN	0.0002268861280107811	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.669307201331888e-11	-2.0339888446591594e-12	-4.324447212075528e-13	NaN	18.0195061204049	441.6084458071391	446.2318526600274	0.1	1	422.77281891152904	10.360996924194739	10.46947108187196	0.1	1	0.08988538668163835	2.0629454926821094	2.0845434408612227	0.1	0	NaN	NaN	NaN	NaN	9	282.921920302497	281.8079030604033	94656.95559666067	1.1656069338461137	1010.9394929297264	0.02475202050684639	0.018088990837264805	0.007543027354931523	981.0034990278668	1118.493233191545	0.006471330202233829	87.70759356573302	137.48973416367812	279.85018560446775	1.005101350961733	0.39414378087454727	0.13337153022400208	1.0878262778502443	2.153247956104146e-14	-4.811068152148161e-15	1.0878262778502443	2.107805310682369	310.5877030373897	21.412296962610334	7.042393634200585	NaN	0.1057715316529651	0.16322217285491433	11.295794196076073	0.2567327227869821	-0.7043834523377369	-0.07049226991876643	1	21.663535718818824	9	21	44	86	197	959	0.012886687149266805	1.0119252287559746	-7.9925362117702825	1.023112651708571	10.561286789877933	1.181031804691045	3.1463129128019562	1.181031804691045	0.23636204550875073	1.181031804691045	0.0018599341376187462	1.3232178404732016	NaN	NaN	800000009	800000009	800000009	800000019	800010019	800010019	899999999	899999999	89999	89999	89	89	2	0	0	17	10	4	0	NaN	0	0	15104	0	0	0	0	0	0	NaN	NaN	NaN	NaN	0	388	0	0	0	0	101	0	14062	0	0	21	18000	18000	18000	18000	93	NaN	0.17005064790000735	0.1470193957388139	0.009374302071007446	0.3359816624071624	19.06924360777218	0.09849367549120844	2.0914087944823498e-7	NaN	-0.006782773699606893	0.07869316003390982	0.005911705792987404	0.0000018599341376187462	NaN	441.6082556886838	10.360898737258623	95055.09253602431	11.376116692225139	6.69032938955891	94.80182069439367	94.2264696350097	95.37717255189685	-1.1507022449076154	0.00027268216276812987	-1	0	2.0532325877398256	31.32387822403665	1.0001266758905516	-273.1499938964844	9.00071424208747	-273.1499938964844	098
DATA	2026-02-19T033000_AIU-0547.ghg	2026-02-19	04:00:00	50.166	0	18000	18000	0.005438399809428483	0	NaN	-0.8813795675717393	2	NaN	14.691803014685885	1	NaN	-0.2427037016072445	2	NaN	0.3287615752134012	1	NaN	0.0036670353893573475	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.970815908889757e-11	6.835738119543875e-13	1.4746236720137478e-13	NaN	18.129744936163416	444.4649757621283	449.05747560265536	0.1	1	417.1587616280625	10.226975587843704	10.332647319740488	0.1	1	0.08999060147227059	2.063984088567342	2.085310508228064	-0.2	0	NaN	NaN	NaN	NaN	9	282.738396124098	281.6755206289621	94658.63001271893	1.1662347078427147	1010.862718567275	0.02473995533417846	0.021303750073828398	0.007449087953523707	968.3311732503508	1108.507734975534	0.006387297431151685	87.35448050542678	140.1765617251832	279.6612249585872	1.2593864477227177	0.473844457832993	0.15385342991253703	1.3543462160107094	3.110154368785514e-15	1.6386418669155507e-15	1.3543462160107094	2.363486173823425	311.38117847358575	20.618821526414237	6.5228689978356185	NaN	0.06828771563892297	0.07173394483310755	30.301026312770713	0.09570632922020077	-0.059991245913841536	-0.010948188129286959	1	51.267146166145324	22	48	99	188	414	1841	0.005397744415543525	1.0075319227357051	-0.08414774266688528	1.012527744903158	13.382785548170563	1.0978135278192713	-0.2210791682348442	1.0978135278192713	0.29946941523526566	1.0978135278192713	0.002739969957313318	1.1729474237720874	NaN	NaN	800000009	800000009	800000009	800000019	800000019	800000119	899999999	899999999	89999	89999	89	89	2	2	3	1	2	0	0	NaN	0	0	13105	0	0	0	0	0	0	NaN	NaN	NaN	NaN	0	0	0	0	0	0	101	0	11309	0	0	16	18000	18000	18000	18000	93	NaN	0.07304045915130937	0.06014604155852376	0.010281388956381981	0.3527912098497041	30.645484440721987	0.13704864539900852	2.6415583957396366e-7	NaN	-0.00007137799233764622	-0.005526018361735079	0.007485433840651301	0.000002739969957313318	NaN	444.46524662814915	10.226839886975878	95052.15230056424	11.390000343322754	6.498403617726449	95.10100648074678	94.55884734980262	95.64316545740768	-1.0843184797101566	0.000272614564214665	-1	0	2.055025956147247	35.38196596961562	1.0001250990794766	-273.1499938964844	9.00075952688853	-273.1499938964844	102
