DATAH	filename	date	time	DOY	daytime	file_records	used_records	Tau	qc_Tau	rand_err_Tau	H	qc_H	rand_err_H	LE	qc_LE	rand_err_LE	co2_flux	qc_co2_flux	rand_err_co2_flux	h2o_flux	qc_h2o_flux	rand_err_h2o_flux	ch4_flux	qc_ch4_flux	rand_err_ch4_flux	none_flux	qc_none_flux	rand_err_none_flux	H_strg	LE_strg	co2_strg	h2o_strg	ch4_strg	none_strg	co2_v-adv	h2o_v-adv	ch4_v-adv	none_v-adv	co2_molar_density	co2_mole_fraction	co2_mixing_ratio	co2_time_lag	co2_def_timelag	h2o_molar_density	h2o_mole_fraction	h2o_mixing_ratio	h2o_time_lag	h2o_def_timelag	ch4_molar_density	ch4_mole_fraction	ch4_mixing_ratio	ch4_time_lag	ch4_def_timelag	none_molar_density	none_mole_fraction	none_mixing_ratio	none_time_lag	none_def_timelag	sonic_temperature	air_temperature	air_pressure	air_density	air_heat_capacity	air_molar_volume	ET	water_vapor_density	e	es	specific_humidity	RH	VPD	Tdew	u_unrot	v_unrot	w_unrot	u_rot	v_rot	w_rot	wind_speed	max_wind_speed	wind_dir	yaw	pitch	roll	u*	TKE	L	(z-d)/L	bowen_ratio	T*	model	x_peak	x_offset	x_10%	x_30%	x_50%	x_70%	x_90%	un_Tau	Tau_scf	un_H	H_scf	un_LE	LE_scf	un_co2_flux	co2_scf	un_h2o_flux	h2o_scf	un_ch4_flux	ch4_scf	un_none_flux	un_none_scf	spikes_hf	amplitude_resolution_hf	drop_out_hf	absolute_limits_hf	skewness_kurtosis_hf	skewness_kurtosis_sf	discontinuities_hf	discontinuities_sf	timelag_hf	timelag_sf	attack_angle_hf	non_steady_wind_hf	u_spikes	v_spikes	w_spikes	ts_spikes	co2_spikes	h2o_spikes	ch4_spikes	none_spikes	head_detect_LI-7200	t_out_LI-7200	t_in_LI-7200	aux_in_LI-7200	delta_p_LI-7200	chopper_LI-7200	detector_LI-7200	pll_LI-7200	sync_LI-7200	chopper_LI-7500	detector_LI-7500	pll_LI-7500	sync_LI-7500	not_ready_LI-7700	no_signal_LI-7700	re_unlocked_LI-7700	bad_temp_LI-7700	laser_temp_unregulated_LI-7700	block_temp_unregulated_LI-7700	motor_spinning_LI-7700	pump_on_LI-7700	top_heater_on_LI-7700	bottom_heater_on_LI-7700	calibrating_LI-7700	motor_failure_LI-7700	bad_aux_tc1_LI-7700	bad_aux_tc2_LI-7700	bad_aux_tc3_LI-7700	box_connected_LI-7700	mean_value_RSSI_LI-7200	mean_value_LI-7500	u_var	v_var	w_var	ts_var	co2_var	h2o_var	ch4_var	none_var	w/ts_cov	w/co2_cov	w/h2o_cov	w/ch4_cov	w/none_cov	co2_mean	h2o_mean	air_p_mean	vin_sf_mean	dew_point_mean	avg_signal_strength_7200_mean	co2_signal_strength_7200_mean	h2o_signal_strength_7200_mean	delta_signal_strength_7200_mean	flowrate_mean	hit_power_mean	hit_vin_mean	ch4_mean	rssi_77_mean	ch4_aux-1_mean	ch4_aux-2_mean	ch4_aux-3_mean	ch4_aux-4_mean	CHK
DATAU		[yyyy-mm-dd]	[HH:MM]	[ddd.ddd]	[1=daytime]	[#]	[#]	[kg+1m-1s-2]	[#]	[kg+1m-1s-2]	[W+1m-2]	[#]	[W+1m-2]	[W+1m-2]	[#]	[W+1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[W+1m-2]	[W+1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1s-1m-2]	[µmol+1s-1m-2]	[µmol+1s-1m-2]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[mmol+1mol_a-1]	[mmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[mmol+1m-3]	[µmol+1mol_a-1]	[µmol+1mol_d-1]	[s]	[1=default]	[K]	[K]	[Pa]	[kg+1m-3]	[J+1kg-1K-1]	[m+3mol-1]	[mm]	[kg+1m-3]	[Pa]	[Pa]	[kg+1kg-1]	[%]	[Pa]	[K]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[m+1s-1]	[deg_from_north]	[deg]	[deg]	[deg]	[m+1s-1]	[m+2s-2]	[m]	[#]	[#]	[K]	[0=KJ/1=KM/2=HS]	[m]	[m]	[m]	[m]	[m]	[m]	[m]	[kg+1m-1s-2]	[#]	[W+1m-2]	[#]	[W+1m-2]	[#]	[µmol+1s-1m-2]	[#]	[mmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	[µmol+1s-1m-2]	[#]	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8u/v/w/ts/co2/h2o/ch4/none	8co2/h2o/ch4/none	8co2/h2o/ch4/none	8aa	8U	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#_flagged_recs]	[#]	[#]	[m+2s-2]	[m+2s-2]	[m+2s-2]	[K+2]	--	--	--	--	[m+1s-1K+1]	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	207
DATA	2025-03-03T233000_AIU-0547.ghg	2025-03-04	00:00:00	63	0	18000	18000	0.013960707089664645	0	NaN	18.376511445609722	0	NaN	25.73559772073292	0	NaN	0.9961994419072476	1	NaN	0.5714236212178337	0	NaN	-0.0008248005025788902	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.438995588337691e-11	3.0598375523676385e-13	1.7976831165652393e-13	NaN	18.096165604422247	433.94753256151455	435.62951427870667	0.1	1	161.0101718596263	3.861037101623107	3.8760024910470228	0.1	1	0.09459497852209542	2.0825903052356565	2.09066243044658	0	0	NaN	NaN	NaN	NaN	9	273.1429942881266	273.49509932284883	95780.68043229167	1.2182920960820751	1007.2366265421928	0.023740051182634524	0.03702825065491563	0.0029307388273132795	369.9119591260705	624.8674858073406	0.0024056126086168406	59.198464879019475	254.9555266812701	266.43329431874946	1.267595036808003	0.5752061840093305	0.19086484691827824	1.4050226764191514	3.059814260708971e-14	1.900400153001079e-15	1.4050226764191514	2.415133316401246	307.5925190867167	24.407480913283237	7.807466097096922	NaN	0.10704786112964351	0.11149912577961954	-5.639038374338262	-0.5142720810691971	0.7140503067004881	0.13989498262423333	1	26.16672241215619	12	21	34	52	83	189	0.013815935644234372	1.01047858423477	19.47949455277556	1.0137713102992967	23.667995312473465	1.087358577731752	0.9161646050425575	1.087358577731752	0.5255153478531736	1.087358577731752	-0.008074673339339679	1.148000989432961	NaN	NaN	800000009	800000009	800000009	800000009	800000009	800010009	899999999	899999999	89999	89999	89	89	3	4	0	38	14	1	0	NaN	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	18000	0	0	0	18000	18000	18000	18000	93	NaN	0.09446225884148202	0.09994465636529173	0.028591336352465337	0.03163516207323548	1.0734844657168086	0.04408843820940325	1.732766871110128e-8	NaN	0.01587430598584738	0.02183411957439832	0.012524130358293774	-0.00000807467333933968	NaN	433.947368293532	3.86099307952613	96173.35614127605	11.449999809265137	-6.7387134252388865	92.28473554017809	93.95619667010837	90.6132734222412	3.342928651001718	0.00026666891813511027	-1	0	2.079100922101074	73.0507229800754	1.0000666439665689	-273.1499938964844	9.000515337387721	-273.1499938964844	170
DATA	2025-03-04T000000_AIU-0547.ghg	2025-03-04	00:30:00	63.02	0	18000	18000	0.004191498850159648	0	NaN	14.467947149369497	0	NaN	19.711247117320166	0	NaN	1.3408127490685955	1	NaN	0.4376018575400523	0	NaN	-0.002199460516859216	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.161006221491784e-11	5.443652537525478e-13	3.2244309742559897e-13	NaN	18.102104931029615	433.99305988183147	435.66366139790296	0.1	1	159.94395379541047	3.8346129459387837	3.8493738045635206	0.8	0	0.09473937493397129	2.0843973996835725	2.092421024432215	0	0	NaN	NaN	NaN	NaN	9	272.975236887614	273.3521267411973	95760.16039236111	1.2186803560176858	1007.2203164208408	0.023732725304704126	0.02835660036859539	0.002911579921083277	367.301649103745	618.4251363632332	0.0023891251768408937	59.39306595196507	251.12348725948817	266.34118988763925	1.2684369059246794	0.5700918110897836	0.17522350063975795	1.4016562105451549	1.245453562315476e-14	3.4034750350667403e-15	1.4016562105451549	2.3466942410526777	307.79873497258995	24.201265027410013	7.181434529677464	NaN	0.05864618557600344	0.10102882759611256	-1.1775447132601853	-2.462751492443097	0.7339945089855117	0.20098000621931736	1	30.191815142195086	14	23	38	56	87	184	0.004147973291923818	1.0104932108219151	15.306889661234688	1.0137778024043838	18.127949911900703	1.0873401136429692	1.2331125581088003	1.0873401136429692	0.40245168190653174	1.0873401136429692	-0.007786745085918824	1.14799642969322	NaN	NaN	800000009	800000009	800000009	800000009	800000009	800000009	899999999	899999999	89999	89999	89	89	3	2	1	36	9	0	0	NaN	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	18000	17995	0	0	18000	18000	18000	18000	93	NaN	0.10588591539978202	0.07276854581461181	0.023403193977831315	0.049914451792074196	1.997244922440688	0.041969868732240755	2.1645716276679613e-8	NaN	0.012470178314243586	0.029377804338058106	0.009588051543895887	-0.000007786745085918824	NaN	433.9929476681334	3.834570977914683	96154.31052604166	11.449999809265137	-6.830139877451813	92.28683421579997	93.95843267228868	90.61523853916592	3.3431971354087198	0.0002664071878082016	-1	0	2.080925424065855	71.90555541780262	1.0000276923345195	-273.1499938964844	9.000186700661978	-273.1499938964844	213
DATA	2025-03-04T003000_AIU-0547.ghg	2025-03-04	01:00:00	63.041	0	18000	18000	0.0179390580310969	1	NaN	16.254458928002418	0	NaN	24.881499690569182	0	NaN	1.3722203181745873	1	NaN	0.5523062866875931	0	NaN	-0.004247574702523379	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.105040738540002e-11	2.6706205833820297e-13	1.6272909598409252e-13	NaN	18.097592407281997	433.58343742774525	435.20641628807545	0.2	0	155.65593775517218	3.7292162973440908	3.7431754080797193	0.1	1	0.09484593278831907	2.0852122068900893	2.093017521943548	0	0	NaN	NaN	NaN	NaN	9	272.82682128312854	273.20246706136066	95761.42981987847	1.2194127769705565	1007.1611041229189	0.023719417258290007	0.03578944737735603	0.002833142066593435	357.2108770823712	611.7445871561788	0.0023233659020958767	58.39215982979757	254.53371007380758	265.97957645495825	1.2123619845317606	0.4972926139723261	0.16773186546062355	1.321081187565739	2.2493587343907362e-14	1.715720339292543e-15	1.321081187565739	2.5545767632247425	309.6973006098211	22.30269939017887	7.294280897493176	NaN	0.1212898465954368	0.17114532278086472	-9.27175066609525	-0.3127780399234269	0.6532748881757853	0.10911849921284553	1	23.155614662915884	10	18	31	47	78	183	0.01774618561514442	1.0108683871641626	17.33454937876086	1.0139516852759989	22.891927567929855	1.086911515718169	1.2624949670055732	1.086911515718169	0.5081428236802337	1.086911515718169	-0.01059450741463189	1.1479192328036967	NaN	NaN	800000009	800000009	800000009	800000009	800000009	800000009	899999999	899999999	89999	89999	89	89	0	2	1	35	8	0	0	NaN	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	18000	18000	0	0	18000	18000	18000	18000	93	NaN	0.19687095244557598	0.1189628616504138	0.026456831465739704	0.04079451555439075	2.0797676808866523	0.04511103607704405	2.0589240338759733e-8	NaN	0.014114414585794618	0.030057766890515526	0.012097979746798762	-0.000010594507414631892	NaN	433.5832396809859	3.729171287550499	96156.98763216146	11.433035785463122	-7.193865633063858	92.28989561843872	93.9605542011261	90.61923806042141	3.3413189325796235	0.0002663168641318204	-1	0	2.0818359599113463	71.70897710524666	1.000026019467248	-273.1499938964844	9.000149693595038	-273.1499938964844	047
DATA	2025-03-04T010000_AIU-0547.ghg	2025-03-04	01:30:00	63.062	0	18000	18000	0.015116984846152991	1	NaN	17.86057942805339	0	NaN	19.665392174560946	0	NaN	0.8284688905811509	0	NaN	0.4364690760847436	0	NaN	-0.0020719111133731876	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.70510232755722e-11	2.2874156264372216e-13	1.419972749978781e-13	NaN	18.103568287130216	433.62773142914847	435.2235769464091	0.2	0	153.08250845966953	3.666725797479379	3.6802201556645575	0.1	1	0.09502994908262369	2.0879838996096485	2.0956681400416945	-0.1	0	NaN	NaN	NaN	NaN	9	272.68077472856305	273.07478220452197	95755.89033246528	1.2199412470381636	1007.1254845777997	0.02370970319805646	0.028283196130291385	0.002786808398685642	351.20477504250977	606.0956006682096	0.0022843791907615216	57.94544204830274	254.89082562569985	265.76000610795586	1.2762532338202048	0.4486101864664306	0.18378043515725817	1.3652284294522294	4.41620683909135e-14	1.4942370943966172e-15	1.3652284294522294	2.5155372336704955	312.63313842133124	19.366861578668757	7.736366700269012	NaN	0.11131741975338022	0.19594304095615092	-6.5227652630961845	-0.4445967136679462	0.9082239128268059	0.13058999699929394	1	24.938385001460116	11	20	33	50	80	185	0.014957585451676433	1.01065675974184	18.651571062754847	1.0138519259760723	18.08913256180069	1.0871384853516353	0.7620638048823949	1.0871384853516353	0.4014843389005473	1.0871384853516353	-0.00872947788189152	1.1479535439770627	NaN	NaN	800000009	800000009	800000009	800000009	800000009	800000009	899999999	899999999	89999	89999	89	89	5	3	0	45	22	0	0	NaN	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	18000	606	0	0	18000	18000	18000	18000	93	NaN	0.16296718298124335	0.20117438673636073	0.027744512194697764	0.0517987692991708	2.932168511428642	0.05492541998368809	2.6941359533449367e-8	NaN	0.01518073916527916	0.018134819880321333	0.00955411623552299	-0.00000872947788189152	NaN	433.6276907947862	3.6666711047262726	96150.70214474827	11.431816840171814	-7.418767322990642	92.28903903134663	93.95953421910603	90.6185365869734	3.3410053718023827	0.00026680728083980896	-1	0	2.0846583356526165	72.2083648211161	1.0000262386716074	-273.1499938964844	9.000156519518958	-273.1499938964844	177
DATA	2025-03-04T013000_AIU-0547.ghg	2025-03-04	02:00:00	63.083	0	18000	18000	0.007201411457487896	0	NaN	13.625788452583818	0	NaN	22.66676582723257	0	NaN	1.2071793979897316	0	NaN	0.5030516250624135	0	NaN	-0.00302756991449541	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.5377581406241756e-11	2.0744704845811792e-13	1.337578868226035e-13	NaN	18.067100047868596	432.62809850291336	434.16351100994325	0.1	1	147.68809206562247	3.536484453652601	3.5490355627457113	0.7	0	0.09522645537927746	2.0915394370748315	2.098962384917895	0	0	NaN	NaN	NaN	NaN	9	272.61083638678656	273.0070803968641	95750.56180794271	1.2202360467435365	1007.0539921243591	0.02370514411155387	0.03259774530404439	0.002688338473996284	338.7112045928282	603.1191595244151	0.0022031298625955985	56.1599145448996	264.40795493158686	265.2923591120063	1.1111366377059093	0.40844592692961845	0.16424250646214597	1.195168734449982	6.594220435300013e-15	1.4046294833705528e-15	1.195168734449982	2.4870987300692815	311.81693117285397	20.18306882714605	7.898697217984104	NaN	0.07682222607423367	0.1447939880477222	-2.8100254425458466	-1.0320191255537663	0.6011350960450371	0.1443371576740393	1	25.835297538947884	12	20	33	49	78	171	0.007119068211938136	1.0115665762847554	14.618346856638702	1.0143042115690786	20.86445819870273	1.086381712449255	1.1111926721116627	1.086381712449255	0.4630523685162928	1.086381712449255	-0.008513850503480124	1.1479474006261452	NaN	NaN	800000009	800000009	800000009	800000009	800000009	800000009	899999999	899999999	89999	89999	89	89	0	0	0	30	3	0	0	NaN	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	18000	0	0	0	18000	18000	18000	18000	93	NaN	0.12191554726065854	0.14491872907386638	0.02275369976091946	0.033409438240016354	2.9768501495163506	0.061784254042910096	2.6467082164369272e-8	NaN	0.01189601920724744	0.02643449267690955	0.011015690394455302	-0.000008513850503480124	NaN	432.6278376846064	3.5364229859713663	96146.06411176216	11.4399995803833	-7.891159730381473	92.28660981559753	93.9566436682807	90.61658113818699	3.340065565723512	0.00026661033080826096	-1	0	2.0883247056272296	72.98967362615797	1.0000181888292232	-273.1499938964844	9.000129469341703	-273.1499938964844	135
DATA	2025-03-04T020000_AIU-0547.ghg	2025-03-04	02:30:00	63.104	0	18000	18000	0.010865428546902237	0	NaN	19.39212542519873	0	NaN	27.861647816842087	0	NaN	2.820109580666814	0	NaN	0.6182340809427948	0	NaN	-0.00528451379444931	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.163035107871968e-10	-1.817862659233142e-12	-1.1385060812438831e-12	NaN	18.110821102540463	433.5232199998652	435.10850531599624	0.1	0	152.20735572225698	3.643425253155516	3.656748342410689	0.1	1	0.09532568327958382	2.092035179475014	2.0996852256498246	0	0	NaN	NaN	NaN	NaN	9	272.4159089957343	272.82035832553436	95740.38269769965	1.2208919450736564	1007.1094103881364	0.02369144968096092	0.0400615684450931	0.0027712328739232526	348.9164961254323	594.9771453867894	0.002269842867835502	58.64368048937488	246.06064926135713	265.67547224790076	1.2354274365181563	0.39805573850615955	0.1821238670326338	1.3106862419368344	3.6126750403794495e-15	-1.1943329877895774e-14	1.3106862419368344	2.5514808540855194	314.14101662294115	17.858983377058852	7.987269013147068	NaN	0.09433759836729196	0.20364569229235477	-3.6560625219289284	-0.7932030654853156	0.6960150222513539	0.16718092088355654	1	24.609943338288645	11	19	32	47	75	168	0.010748052769524744	1.0109206551079004	20.58285889530953	1.0139768185988371	25.634961121750944	1.086861325223615	2.5947280625581133	1.086861325223615	0.5688251726277931	1.086861325223615	-0.012762338852781436	1.147914471636025	NaN	NaN	800000009	800000009	800000009	800000009	800000009	800000009	899999999	899999999	89999	89999	89	89	7	3	0	37	19	0	0	NaN	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	18000	0	0	0	18000	18000	18000	18000	93	NaN	0.1794164621734349	0.20143603232599283	0.026438890085281806	0.04140026975450028	4.083592820802153	0.08555558844583563	5.22171137582354e-8	NaN	0.0167398597207168	0.06169772066120706	0.013525585633529735	-0.000012762338852781435	NaN	433.5232154515585	3.643340286211617	96134.99667795139	11.4399995803833	-7.517614071130724	92.28865593655904	93.96008472718133	90.61722889794244	3.3428625942071277	0.00026626589350053106	-1	0	2.0887196247975037	73.01251783370972	1.0000270193219185	-273.1499938964844	9.000202711992793	-273.1499938964844	236
DATA	2025-03-04T023000_AIU-0547.ghg	2025-03-04	03:00:00	63.124	0	18000	18000	0.013302671693732964	0	NaN	16.06971665606631	0	NaN	19.520042506124444	0	NaN	1.5691820772968663	0	NaN	0.4331212435555825	0	NaN	-0.003289797519013635	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.7369294808453536e-11	-3.1583489265491554e-13	-1.968920877681148e-13	NaN	18.103222474831288	433.3900393946528	434.9833364426821	0.1	1	153.00340443547717	3.6628921490633903	3.6763582528448806	0.1	1	0.09538262058918676	2.0929237250261647	2.1006180624352395	0	0	NaN	NaN	NaN	NaN	9	272.3782565104167	272.7780359785292	95710.90691449653	1.2206964354099328	1007.119388146109	0.023695069498730195	0.028066256582401746	0.002785614013944335	350.67276854985835	593.1452826200616	0.002281987505770731	59.120889742367105	242.47251407020326	265.7403964564379	1.1325657155646198	0.45909669242239515	0.16257319444898188	1.232844238587739	1.4645740627463024e-14	-2.0642344124316906e-15	1.232844238587739	2.258700593732955	309.93434113801004	22.06565886198993	7.577573241270695	NaN	0.10439161063812767	0.13135660585616385	-5.976938308643865	-0.48519824870971345	0.8232418884858683	0.12521431671099045	1	23.189937105183514	10	18	30	46	74	170	0.013153491781882836	1.0113414684346862	16.869517099762525	1.014187196433827	17.96564283151957	1.0865206822367512	1.4442266060379916	1.0865206822367512	0.39863138423094097	1.0865206822367512	-0.009332333389893538	1.1479177811365968	NaN	NaN	800000009	800000009	800000009	800000009	800000009	800010009	899999999	899999999	89999	89999	89	89	2	0	0	38	15	0	0	NaN	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	18000	0	0	0	18000	18000	18000	18000	93	NaN	0.09933387082981608	0.13637872348064534	0.02700061740186627	0.0340311292005667	2.6676245634722187	0.04730057687164732	3.204056245094092e-8	NaN	0.013721892661043662	0.03434689251183427	0.009480333106163303	-0.000009332333389893537	NaN	433.39033603164864	3.662845035547466	96106.35376822916	11.4399995803833	-7.435110135767176	92.28632707850139	93.95679246902466	90.61586228561401	3.3409364217387307	0.00026664058642927554	-1	0	2.089589720110099	72.93839594565497	1.0000101571099627	-273.1499938964844	9.000065778070026	-273.1499938964844	206
DATA	2025-03-04T030000_AIU-0547.ghg	2025-03-04	03:30:00	63.145	0	18000	18000	0.00820380926809485	0	NaN	24.910887404256016	0	NaN	22.916138073880493	0	NaN	1.700926877608056	0	NaN	0.5084633011031352	0	NaN	-0.003402776093928149	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.981734143306405e-11	5.274991654384171e-13	3.1428876639614934e-13	NaN	18.144975708652414	434.3993415386116	436.0698160552386	0.2	0	160.0114500896871	3.830750157711881	3.8454812355614862	0.1	1	0.09533626696100975	2.0918255917694757	2.0998696678306925	-0.1	0	NaN	NaN	NaN	NaN	9	272.37839614105224	272.7524153238932	95697.98750108507	1.22056872596491	1007.2100754996064	0.023696042521031455	0.03294842191148316	0.0029131496942349055	366.69341596216447	592.038760109959	0.00238671500609844	61.93740016178311	225.3453441477945	266.3196448999642	1.3845297549896805	0.619590316213865	0.23066767162731147	1.5342823655154716	1.5732612806311306e-14	3.296633866781106e-15	1.5342823655154716	2.4880152383020664	307.8910272341217	24.10897276587836	8.646768842802233	NaN	0.08198353838136599	0.11622094614344872	-1.8674570184053223	-1.5529139205979676	1.0870456149262389	0.247161169085468	1	27.5931584348751	12	21	35	52	81	175	0.008122811135940775	1.0099716872396165	25.78703784176574	1.013562530955134	21.059336309596997	1.0881700038874125	1.563107668408072	1.0881700038874125	0.46726458116533715	1.0881700038874125	-0.012399781842540609	1.1482571688907235	NaN	NaN	800000009	800000009	800000009	800000009	800000009	800000009	899999999	899999999	89999	89999	89	89	1	1	0	24	15	0	0	NaN	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	18000	0	0	0	18000	18000	18000	18000	93	NaN	0.08863403321984853	0.11503257245892971	0.028775286608119163	0.0536771976489973	1.3950847297205007	0.03536034946795455	2.9250044397360048e-8	NaN	0.020975830164393246	0.03718193869969107	0.011114911253119579	-0.000012399781842540609	NaN	434.4003209490181	3.8307147927599265	96092.30512912327	11.4399995803833	-6.849046806255991	92.28473081334432	93.95529511854383	90.61416573397318	3.3411311289204497	0.0002661186135374009	-1	0	2.088338846007983	72.90473337703281	1.0000089744428793	-273.1499938964844	9.000063881980049	-273.1499938964844	007
DATA	2025-03-04T033000_AIU-0547.ghg	2025-03-04	04:00:00	63.166	0	18000	18000	0.010647336011349318	0	NaN	20.743287617524967	0	NaN	16.564616681049827	0	NaN	0.9518456018412932	0	NaN	0.3675307448204547	0	NaN	-0.0011697453785319675	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-7.508410844271168e-11	-6.662674719967382e-13	-3.945197366924578e-13	NaN	18.149648179909555	434.5338536541115	436.2158523078018	0.2	0	161.05299058967978	3.855886127915107	3.8708115364221705	0.1	1	0.09536497894840108	2.0923512592127667	2.100450356605175	0	0	NaN	NaN	NaN	NaN	9	272.35354424257633	272.7380831993951	95686.83849804687	1.2204790423909266	1007.2235207042156	0.023697558194129855	0.023815992264365465	0.0029320771636613062	369.0565221465783	591.4205729335614	0.0024023986171178716	62.40170515475746	222.3640507869831	266.4031741634316	1.3045524868766327	0.728212456299341	0.20381067172785697	1.5078757781845562	8.110381205448682e-15	-4.13694566960393e-15	1.5078757781845562	2.6920652711072024	302.8293681870342	29.170631812965794	7.76810907171775	NaN	0.09340181525717585	0.09646822714477656	-3.3159939951321866	-0.8745492314694002	1.2522648737930413	0.18066169776574753	1	28.653144607488663	13	22	37	55	87	191	0.010541218180261226	1.0100669419106418	21.342762065707152	1.0135991189455118	15.224921891615649	1.0879935410487689	0.874863283585088	1.0879935410487689	0.3378059987986457	1.0879935410487689	-0.008605225647963368	1.1481930574432524	NaN	NaN	800000009	800000009	800000009	800000009	800000009	800010009	899999999	899999999	89999	89999	89	89	6	0	0	57	9	0	0	NaN	0	0	0	0	0	0	0	0	0	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	18000	0	0	0	18000	18000	18000	18000	93	NaN	0.07884990750630705	0.08378224532054458	0.030304301462701497	0.04139940864829453	1.546784450749903	0.03579356392851578	2.395776070070388e-8	NaN	0.01736178755114039	0.020812395327370368	0.00803617219155001	-0.000008605225647963368	NaN	434.5338878036009	3.8558502755195994	96081.84143077258	11.4399995803833	-6.765759333504587	92.28120896530152	93.95148878351847	90.61092665206061	3.340561813023355	0.00026647156936815	-1	0	2.0888442825873694	72.86666528405084	1.0000095519804293	-273.1499938964844	9.00010700448354	-273.1499938964844	142
